,0,1,2
0,Date:Time,Price(USD/MWh),Turnover(MWh)
1,(2019/03/01) 00-01,17.97,97
2,(2019/03/01) 01-02,17.95,98
3,(2019/03/01) 02-03,17.95,100
4,(2019/03/01) 03-04,17.95,103
5,(2019/03/01) 04-05,22.08,121
6,(2019/03/01) 05-06,22.12,142
7,(2019/03/01) 06-07,31.02,119
8,(2019/03/01) 07-08,50.22,174
9,(2019/03/01) 08-09,84.92,98
10,(2019/03/01) 09-10,84.95,72
11,(2019/03/01) 10-11,64.96,68
12,(2019/03/01) 11-12,64.97,64
13,(2019/03/01) 12-13,64.95,88
14,(2019/03/01) 13-14,64.92,118
15,(2019/03/01) 14-15,64.91,128
16,(2019/03/01) 15-16,64.93,110
17,(2019/03/01) 16-17,64.92,100
18,(2019/03/01) 17-18,48.97,90
19,(2019/03/01) 18-19,87.97,65
20,(2019/03/01) 19-20,94.98,25
21,(2019/03/01) 20-21,67.98,28
22,(2019/03/01) 21-22,59.03,100
23,(2019/03/01) 22-23,22.11,95
24,(2019/03/01) 23-24,17.99,105
25,(2019/03/02) 00-01,16.93,84
26,(2019/03/02) 01-02,16.93,83
27,(2019/03/02) 02-03,16.93,79
28,(2019/03/02) 03-04,16.93,80
29,(2019/03/02) 04-05,16.93,87
30,(2019/03/02) 05-06,16.93,90
31,(2019/03/02) 06-07,16.95,109
32,(2019/03/02) 07-08,34.9,60
33,(2019/03/02) 08-09,34.91,83
34,(2019/03/02) 09-10,34.92,93
35,(2019/03/02) 10-11,34.93,99
36,(2019/03/02) 11-12,34.93,99
37,(2019/03/02) 12-13,17,175
38,(2019/03/02) 13-14,16.99,177
39,(2019/03/02) 14-15,16.98,168
40,(2019/03/02) 15-16,16.97,145
41,(2019/03/02) 16-17,16.97,144
42,(2019/03/02) 17-18,16.97,134
43,(2019/03/02) 18-19,23.83,144
44,(2019/03/02) 19-20,35,105
45,(2019/03/02) 20-21,34.92,91.5
46,(2019/03/02) 21-22,16.99,152
47,(2019/03/02) 22-23,16.96,105
48,(2019/03/02) 23-24,16.94,77
49,(2019/03/03) 00-01,16.92,65
50,(2019/03/03) 01-02,16.92,66
