,0,1,2
0,Date:Time,Price(USD/MWh),Turnover(MWh)
1,(2016/11/01) 00-01,37.4,610.8
2,(2016/11/01) 01-02,37.26,615.1
3,(2016/11/01) 02-03,37.33,611.4
4,(2016/11/01) 03-04,37.38,616
5,(2016/11/01) 04-05,37.63,601
6,(2016/11/01) 05-06,40.15,461
7,(2016/11/01) 06-07,76.53,181
8,(2016/11/01) 07-08,101.41,112
9,(2016/11/01) 08-09,102.36,112
10,(2016/11/01) 09-10,103.94,110
11,(2016/11/01) 10-11,76.26,180
12,(2016/11/01) 11-12,76.2,180
13,(2016/11/01) 12-13,76.26,180
14,(2016/11/01) 13-14,75.47,140
15,(2016/11/01) 14-15,75.49,140
16,(2016/11/01) 15-16,75.24,140
17,(2016/11/01) 16-17,75.45,140
18,(2016/11/01) 17-18,76.45,182
19,(2016/11/01) 18-19,113.12,172
20,(2016/11/01) 19-20,113.09,171.7
21,(2016/11/01) 20-21,92.09,185
22,(2016/11/01) 21-22,75.76,145
23,(2016/11/01) 22-23,38.68,546.6
24,(2016/11/01) 23-24,38.32,582.9
25,(2016/11/02) 00-01,38.82,524
26,(2016/11/02) 01-02,38.53,534.4
27,(2016/11/02) 02-03,38.42,539.9
28,(2016/11/02) 03-04,38.5,543.9
29,(2016/11/02) 04-05,38.9,524.1
30,(2016/11/02) 05-06,43.96,461
31,(2016/11/02) 06-07,81.27,127
32,(2016/11/02) 07-08,108.5,108
33,(2016/11/02) 08-09,109.77,108
34,(2016/11/02) 09-10,109.38,97
35,(2016/11/02) 10-11,81.03,111.8
36,(2016/11/02) 11-12,81,116
37,(2016/11/02) 12-13,80.87,117
38,(2016/11/02) 13-14,80.77,108
39,(2016/11/02) 14-15,80.48,108
40,(2016/11/02) 15-16,80.06,108
41,(2016/11/02) 16-17,80.51,108
42,(2016/11/02) 17-18,81.06,116.1
43,(2016/11/02) 18-19,118.72,168
44,(2016/11/02) 19-20,118.62,167
45,(2016/11/02) 20-21,83.36,181
46,(2016/11/02) 21-22,81.27,101
47,(2016/11/02) 22-23,40.02,503.2
48,(2016/11/02) 23-24,39,515.1
49,(2016/11/03) 00-01,38.78,531.4
50,(2016/11/03) 01-02,38.74,530.7
51,(2016/11/03) 02-03,38.71,533
52,(2016/11/03) 03-04,38.77,535.9
53,(2016/11/03) 04-05,38.98,520.2
54,(2016/11/03) 05-06,43.2,461
55,(2016/11/03) 06-07,79.26,174
56,(2016/11/03) 07-08,110.95,110
57,(2016/11/03) 08-09,111.39,110
58,(2016/11/03) 09-10,111.39,108
59,(2016/11/03) 10-11,78.56,128
60,(2016/11/03) 11-12,78.44,128
61,(2016/11/03) 12-13,78.5,128
62,(2016/11/03) 13-14,78.14,108
63,(2016/11/03) 14-15,78.09,110.7
64,(2016/11/03) 15-16,78.09,110.7
65,(2016/11/03) 16-17,78.09,112.4
66,(2016/11/03) 17-18,78.42,130
67,(2016/11/03) 18-19,119.15,170
68,(2016/11/03) 19-20,119.04,169
69,(2016/11/03) 20-21,96.89,183
70,(2016/11/03) 21-22,78.08,119.9
71,(2016/11/03) 22-23,39.92,515
72,(2016/11/03) 23-24,38.96,518
73,(2016/11/04) 00-01,40.06,480.6
74,(2016/11/04) 01-02,40.03,494.7
75,(2016/11/04) 02-03,40.01,502.9
76,(2016/11/04) 03-04,40.02,509.1
77,(2016/11/04) 04-05,40.03,503.6
78,(2016/11/04) 05-06,44.68,459
79,(2016/11/04) 06-07,78.67,174
80,(2016/11/04) 07-08,104.25,110
81,(2016/11/04) 08-09,105.84,110
82,(2016/11/04) 09-10,106.76,108
83,(2016/11/04) 10-11,78.04,160.2
84,(2016/11/04) 11-12,78.04,155.6
85,(2016/11/04) 12-13,78.03,162.9
86,(2016/11/04) 13-14,77.58,138
87,(2016/11/04) 14-15,77.44,138
88,(2016/11/04) 15-16,77.2,138
89,(2016/11/04) 16-17,77.28,138
90,(2016/11/04) 17-18,77.7,180
91,(2016/11/04) 18-19,121.41,160
92,(2016/11/04) 19-20,121.28,159
93,(2016/11/04) 20-21,95.99,183
94,(2016/11/04) 21-22,77.12,143
95,(2016/11/04) 22-23,40.89,463
96,(2016/11/04) 23-24,40.38,463
97,(2016/11/05) 00-01,36.88,663
98,(2016/11/05) 01-02,36.74,659
99,(2016/11/05) 02-03,36.67,659
100,(2016/11/05) 03-04,36.69,667
101,(2016/11/05) 04-05,36.7,667
102,(2016/11/05) 05-06,39.78,659
103,(2016/11/05) 06-07,39.88,659
104,(2016/11/05) 07-08,73.04,180
105,(2016/11/05) 08-09,76.36,180
106,(2016/11/05) 09-10,76.77,178
107,(2016/11/05) 10-11,74.97,178
108,(2016/11/05) 11-12,75.74,178
109,(2016/11/05) 12-13,46.33,388
110,(2016/11/05) 13-14,48.73,458
111,(2016/11/05) 14-15,48.73,458
112,(2016/11/05) 15-16,48.73,458
113,(2016/11/05) 16-17,48.73,458
114,(2016/11/05) 17-18,48.8,460
115,(2016/11/05) 18-19,124.38,140
116,(2016/11/05) 19-20,124.38,139
117,(2016/11/05) 20-21,79,183
118,(2016/11/05) 21-22,48.03,350
119,(2016/11/05) 22-23,37.47,713
120,(2016/11/05) 23-24,37.21,713
121,(2016/11/06) 00-01,36.74,663
122,(2016/11/06) 01-02,36.59,659
123,(2016/11/06) 02-03,36.61,659
124,(2016/11/06) 03-04,36.62,667
125,(2016/11/06) 04-05,36.59,667
126,(2016/11/06) 05-06,39.9,591.8
127,(2016/11/06) 06-07,39.69,506.9
128,(2016/11/06) 07-08,39.57,481.7
129,(2016/11/06) 08-09,39.58,480.9
130,(2016/11/06) 09-10,39.59,478.4
131,(2016/11/06) 10-11,39.67,474.7
132,(2016/11/06) 11-12,39.67,474.6
133,(2016/11/06) 12-13,39.67,474.3
134,(2016/11/06) 13-14,39.64,476.2
135,(2016/11/06) 14-15,39.62,476.9
136,(2016/11/06) 15-16,39.68,473.8
137,(2016/11/06) 16-17,39.69,473.4
138,(2016/11/06) 17-18,39.65,477.5
139,(2016/11/06) 18-19,73.87,190
140,(2016/11/06) 19-20,82.93,179
141,(2016/11/06) 20-21,80.99,183
142,(2016/11/06) 21-22,43.49,363
143,(2016/11/06) 22-23,37.39,713
144,(2016/11/06) 23-24,37.13,713
145,(2016/11/07) 00-01,36.76,654
146,(2016/11/07) 01-02,36.65,650
147,(2016/11/07) 02-03,36.61,650
148,(2016/11/07) 03-04,36.69,658
149,(2016/11/07) 04-05,36.79,658
150,(2016/11/07) 05-06,53.09,303
151,(2016/11/07) 06-07,78.41,174
152,(2016/11/07) 07-08,115.76,90
153,(2016/11/07) 08-09,117.04,90
154,(2016/11/07) 09-10,116.22,88
155,(2016/11/07) 10-11,83.07,108
156,(2016/11/07) 11-12,83.62,108
157,(2016/11/07) 12-13,83.34,108
158,(2016/11/07) 13-14,81.48,98
159,(2016/11/07) 14-15,81.27,98
160,(2016/11/07) 15-16,81.82,98
161,(2016/11/07) 16-17,81.04,103.7
162,(2016/11/07) 17-18,83.28,110
163,(2016/11/07) 18-19,153,51
164,(2016/11/07) 19-20,153.05,50
165,(2016/11/07) 20-21,97.69,183
166,(2016/11/07) 21-22,73.35,163
167,(2016/11/07) 22-23,37.37,704
168,(2016/11/07) 23-24,37.1,704
169,(2016/11/08) 00-01,40.04,503.4
170,(2016/11/08) 01-02,40.01,517.7
171,(2016/11/08) 02-03,40.02,509.5
172,(2016/11/08) 03-04,40.04,510.2
173,(2016/11/08) 04-05,40.06,499.2
174,(2016/11/08) 05-06,44.72,450
175,(2016/11/08) 06-07,81.36,129
176,(2016/11/08) 07-08,104.85,110
177,(2016/11/08) 08-09,106.81,110
178,(2016/11/08) 09-10,106.32,108
179,(2016/11/08) 10-11,81.4,108
180,(2016/11/08) 11-12,81.36,108
181,(2016/11/08) 12-13,81.45,108
182,(2016/11/08) 13-14,81.52,98
183,(2016/11/08) 14-15,81.74,98
184,(2016/11/08) 15-16,81.74,98
185,(2016/11/08) 16-17,81.74,98
186,(2016/11/08) 17-18,81.09,113
187,(2016/11/08) 18-19,122.08,144.3
188,(2016/11/08) 19-20,122.86,139
189,(2016/11/08) 20-21,96.4,183
190,(2016/11/08) 21-22,81.57,103
191,(2016/11/08) 22-23,40.95,454
192,(2016/11/08) 23-24,40.57,454
193,(2016/11/09) 00-01,40.09,477.5
194,(2016/11/09) 01-02,40.05,495.3
195,(2016/11/09) 02-03,40.05,495.3
196,(2016/11/09) 03-04,40.06,496
197,(2016/11/09) 04-05,40.06,496
198,(2016/11/09) 05-06,44.38,450
199,(2016/11/09) 06-07,81.01,140.2
200,(2016/11/09) 07-08,100.09,112.8
201,(2016/11/09) 08-09,104.59,110
202,(2016/11/09) 09-10,103.28,97
203,(2016/11/09) 10-11,81.03,111
204,(2016/11/09) 11-12,81.01,115.1
205,(2016/11/09) 12-13,80.83,117
206,(2016/11/09) 13-14,80.62,108
207,(2016/11/09) 14-15,80.74,108
208,(2016/11/09) 15-16,80.74,108
209,(2016/11/09) 16-17,80.85,108
210,(2016/11/09) 17-18,80.67,130
211,(2016/11/09) 18-19,122.02,156.9
212,(2016/11/09) 19-20,122.03,152
213,(2016/11/09) 20-21,86.75,183
214,(2016/11/09) 21-22,80.54,113
215,(2016/11/09) 22-23,40.39,458.5
216,(2016/11/09) 23-24,40.09,477.5
217,(2016/11/10) 00-01,39.22,451.3
218,(2016/11/10) 01-02,39.15,455
219,(2016/11/10) 02-03,39.07,458.6
220,(2016/11/10) 03-04,39.15,455
221,(2016/11/10) 04-05,39.3,447.7
222,(2016/11/10) 05-06,43.73,340
223,(2016/11/10) 06-07,81.52,125
224,(2016/11/10) 07-08,99.98,126
225,(2016/11/10) 08-09,99.99,126
226,(2016/11/10) 09-10,100,126
227,(2016/11/10) 10-11,81.06,114.7
228,(2016/11/10) 11-12,81.06,114.7
229,(2016/11/10) 12-13,81.04,118.9
230,(2016/11/10) 13-14,80.97,106
231,(2016/11/10) 14-15,80.97,106
232,(2016/11/10) 15-16,80.86,106
233,(2016/11/10) 16-17,80.97,106
234,(2016/11/10) 17-18,80.63,126
235,(2016/11/10) 18-19,120.2,156
236,(2016/11/10) 19-20,121.69,155
237,(2016/11/10) 20-21,87.7,179
238,(2016/11/10) 21-22,81.74,99
239,(2016/11/10) 22-23,40.03,401.6
240,(2016/11/10) 23-24,39.78,433.4
241,(2016/11/11) 00-01,39.72,420.5
242,(2016/11/11) 01-02,39.52,426.1
243,(2016/11/11) 02-03,39.43,430.4
244,(2016/11/11) 03-04,39.45,437.4
245,(2016/11/11) 04-05,39.46,437
246,(2016/11/11) 05-06,43.42,329
247,(2016/11/11) 06-07,81.07,144.6
248,(2016/11/11) 07-08,100.04,121
249,(2016/11/11) 08-09,106.08,110
250,(2016/11/11) 09-10,107.4,108
251,(2016/11/11) 10-11,81.49,108
252,(2016/11/11) 11-12,81.49,108
253,(2016/11/11) 12-13,81.49,108
254,(2016/11/11) 13-14,81.26,98
255,(2016/11/11) 14-15,81.26,98
256,(2016/11/11) 15-16,81.08,100.1
257,(2016/11/11) 16-17,81.04,104.6
258,(2016/11/11) 17-18,81.03,123.2
259,(2016/11/11) 18-19,121.18,160
260,(2016/11/11) 19-20,122.33,139
261,(2016/11/11) 20-21,93.42,183
262,(2016/11/11) 21-22,81.76,103
263,(2016/11/11) 22-23,40.02,400.4
264,(2016/11/11) 23-24,40.04,401.2
265,(2016/11/12) 00-01,36.24,533
266,(2016/11/12) 01-02,36.03,529
267,(2016/11/12) 02-03,35.94,529
268,(2016/11/12) 03-04,36.01,537
269,(2016/11/12) 04-05,36.01,537
270,(2016/11/12) 05-06,39.8,468.8
271,(2016/11/12) 06-07,39.96,499.8
272,(2016/11/12) 07-08,73.87,181
273,(2016/11/12) 08-09,77.22,181
274,(2016/11/12) 09-10,77.64,179
275,(2016/11/12) 10-11,78,177.7
276,(2016/11/12) 11-12,78.01,171.8
277,(2016/11/12) 12-13,45.69,358
278,(2016/11/12) 13-14,48.11,428
279,(2016/11/12) 14-15,48.11,428
280,(2016/11/12) 15-16,48.11,428
281,(2016/11/12) 16-17,48.11,428
282,(2016/11/12) 17-18,48.18,430
283,(2016/11/12) 18-19,124.35,140
284,(2016/11/12) 19-20,125.44,139
285,(2016/11/12) 20-21,75.93,158
286,(2016/11/12) 21-22,40.2,333
287,(2016/11/12) 22-23,36.38,533
288,(2016/11/12) 23-24,36.2,533
289,(2016/11/13) 00-01,35.71,503
290,(2016/11/13) 01-02,35.5,499
291,(2016/11/13) 02-03,35.5,499
292,(2016/11/13) 03-04,35.52,507
293,(2016/11/13) 04-05,35.48,507
294,(2016/11/13) 05-06,39.89,445.5
295,(2016/11/13) 06-07,39.67,432.4
296,(2016/11/13) 07-08,39.49,380
297,(2016/11/13) 08-09,39.53,380
298,(2016/11/13) 09-10,39.54,378
299,(2016/11/13) 10-11,39.77,452.8
