,0,1,2
0,Date:Time,Price(USD/MWh),Turnover(MWh)
1,(2021/07/01) 00-01,55.1,157
2,(2021/07/01) 01-02,55.09,153
3,(2021/07/01) 02-03,55.08,150
4,(2021/07/01) 03-04,55.08,150
5,(2021/07/01) 04-05,55.1,156
6,(2021/07/01) 05-06,55.04,53
7,(2021/07/01) 06-07,181.11,182
8,(2021/07/01) 07-08,199.48,160
9,(2021/07/01) 08-09,199.47,142
10,(2021/07/01) 09-10,165.09,107
11,(2021/07/01) 10-11,118.37,61
12,(2021/07/01) 11-12,114.05,90
13,(2021/07/01) 12-13,110.09,99.9
14,(2021/07/01) 13-14,110.05,91
15,(2021/07/01) 14-15,110.06,90
16,(2021/07/01) 15-16,110.07,90
17,(2021/07/01) 16-17,115.38,87.1
18,(2021/07/01) 17-18,296.42,80
19,(2021/07/01) 18-19,285.05,60.2
20,(2021/07/01) 19-20,270.1,105.5
21,(2021/07/01) 20-21,250.09,65.7
22,(2021/07/01) 21-22,110.08,140.5
23,(2021/07/01) 22-23,63.43,193
24,(2021/07/01) 23-24,55.09,172
25,(2021/07/02) 00-01,55.1,158
26,(2021/07/02) 01-02,55.09,156
27,(2021/07/02) 02-03,55.08,151
28,(2021/07/02) 03-04,55.08,151
29,(2021/07/02) 04-05,55.1,155
30,(2021/07/02) 05-06,55.06,89
31,(2021/07/02) 06-07,200.06,186
32,(2021/07/02) 07-08,200.1,166
33,(2021/07/02) 08-09,200.11,139
34,(2021/07/02) 09-10,195.21,110
35,(2021/07/02) 10-11,118.23,62
36,(2021/07/02) 11-12,118.17,64
37,(2021/07/02) 12-13,111.91,98.4
38,(2021/07/02) 13-14,110.08,107.7
39,(2021/07/02) 14-15,110.08,108.7
40,(2021/07/02) 15-16,110.09,110.6
41,(2021/07/02) 16-17,115.7,83
42,(2021/07/02) 17-18,297.75,79
43,(2021/07/02) 18-19,285,53.2
44,(2021/07/02) 19-20,270.06,76.1
45,(2021/07/02) 20-21,250.07,60
46,(2021/07/02) 21-22,110.07,135
47,(2021/07/02) 22-23,63.67,197.7
48,(2021/07/02) 23-24,55.09,173
49,(2021/07/03) 00-01,36.99,141
50,(2021/07/03) 01-02,36.98,137
51,(2021/07/03) 02-03,36.98,134
52,(2021/07/03) 03-04,36.98,134
53,(2021/07/03) 04-05,36.98,134
54,(2021/07/03) 05-06,36.94,74
55,(2021/07/03) 06-07,36.95,85
56,(2021/07/03) 07-08,60.1,131
57,(2021/07/03) 08-09,85.07,96
58,(2021/07/03) 09-10,108.97,85
59,(2021/07/03) 10-11,109.37,93
60,(2021/07/03) 11-12,109.5,94
61,(2021/07/03) 12-13,54.94,104
62,(2021/07/03) 13-14,54.9,123
63,(2021/07/03) 14-15,36.99,114
64,(2021/07/03) 15-16,36.98,109
65,(2021/07/03) 16-17,36.99,109
66,(2021/07/03) 17-18,54.97,82
67,(2021/07/03) 18-19,282.75,45
68,(2021/07/03) 19-20,85.08,75
69,(2021/07/03) 20-21,54.9,134
70,(2021/07/03) 21-22,36.98,122
71,(2021/07/03) 22-23,55.78,162
72,(2021/07/03) 23-24,36.98,156
73,(2021/07/04) 00-01,35.07,119
74,(2021/07/04) 01-02,35.06,111
75,(2021/07/04) 02-03,35.06,110
76,(2021/07/04) 03-04,35.06,110
77,(2021/07/04) 04-05,35.06,112
78,(2021/07/04) 05-06,35.02,54
79,(2021/07/04) 06-07,35.03,75
80,(2021/07/04) 07-08,35.05,125
81,(2021/07/04) 08-09,35.09,170
82,(2021/07/04) 09-10,54.9,174
83,(2021/07/04) 10-11,54.95,153
84,(2021/07/04) 11-12,54.94,149
85,(2021/07/04) 12-13,54.93,158
86,(2021/07/04) 13-14,53.53,175
87,(2021/07/04) 14-15,35.09,169
88,(2021/07/04) 15-16,35.09,165
89,(2021/07/04) 16-17,35.07,124
90,(2021/07/04) 17-18,54.96,97
91,(2021/07/04) 18-19,82.94,65
92,(2021/07/04) 19-20,82.75,85
93,(2021/07/04) 20-21,54.99,123
94,(2021/07/04) 21-22,55.02,177
95,(2021/07/04) 22-23,54.94,185
96,(2021/07/04) 23-24,35.08,176
97,(2021/07/05) 00-01,55.06,108.1
98,(2021/07/05) 01-02,55.05,101.5
99,(2021/07/05) 02-03,55.05,98.8
100,(2021/07/05) 03-04,55.05,98.8
101,(2021/07/05) 04-05,55.05,100.5
102,(2021/07/05) 05-06,55.06,102.1
103,(2021/07/05) 06-07,155.05,161
104,(2021/07/05) 07-08,193.03,134
105,(2021/07/05) 08-09,193.06,129
106,(2021/07/05) 09-10,165.06,85
107,(2021/07/05) 10-11,110.07,95
108,(2021/07/05) 11-12,110.05,96
109,(2021/07/05) 12-13,110.03,97
110,(2021/07/05) 13-14,110.02,98
111,(2021/07/05) 14-15,110.02,98
112,(2021/07/05) 15-16,110.03,98
113,(2021/07/05) 16-17,110.07,97
114,(2021/07/05) 17-18,285.07,75
115,(2021/07/05) 18-19,284.45,43
116,(2021/07/05) 19-20,270.05,59.9
117,(2021/07/05) 20-21,250.07,59.9
118,(2021/07/05) 21-22,110.03,124
119,(2021/07/05) 22-23,56.35,154
120,(2021/07/05) 23-24,55.08,160.2
121,(2021/07/06) 00-01,55.07,123.5
122,(2021/07/06) 01-02,55.07,119.8
123,(2021/07/06) 02-03,55.06,115.1
124,(2021/07/06) 03-04,55.07,118.8
125,(2021/07/06) 04-05,55.07,118.8
126,(2021/07/06) 05-06,55.05,70.4
127,(2021/07/06) 06-07,155.13,139
128,(2021/07/06) 07-08,193.15,110
129,(2021/07/06) 08-09,193.15,105
130,(2021/07/06) 09-10,165.07,79
131,(2021/07/06) 10-11,110.04,86
132,(2021/07/06) 11-12,110,87
133,(2021/07/06) 12-13,109.07,87
134,(2021/07/06) 13-14,108.63,88
135,(2021/07/06) 14-15,108.73,87
136,(2021/07/06) 15-16,109.88,87
137,(2021/07/06) 16-17,110.05,87
138,(2021/07/06) 17-18,284.15,65
139,(2021/07/06) 18-19,288.13,80
140,(2021/07/06) 19-20,270.12,59.9
141,(2021/07/06) 20-21,250.1,59.9
142,(2021/07/06) 21-22,106.29,86
143,(2021/07/06) 22-23,55.37,150
144,(2021/07/06) 23-24,55.07,137.9
145,(2021/07/07) 00-01,55.07,124.4
146,(2021/07/07) 01-02,55.07,121.1
147,(2021/07/07) 02-03,55.06,118.5
148,(2021/07/07) 03-04,55.07,118.5
149,(2021/07/07) 04-05,55.08,121.7
150,(2021/07/07) 05-06,55.07,106.7
151,(2021/07/07) 06-07,155.18,158.1
152,(2021/07/07) 07-08,193.19,166.4
153,(2021/07/07) 08-09,193.63,148
154,(2021/07/07) 09-10,165.12,89.3
155,(2021/07/07) 10-11,109.36,75
156,(2021/07/07) 11-12,108.69,76
157,(2021/07/07) 12-13,108.56,75
158,(2021/07/07) 13-14,108.55,76
159,(2021/07/07) 14-15,108.55,75
160,(2021/07/07) 15-16,108.55,75
161,(2021/07/07) 16-17,109.18,90.5
162,(2021/07/07) 17-18,284.15,71.8
163,(2021/07/07) 18-19,284.2,82.4
164,(2021/07/07) 19-20,276.92,120
165,(2021/07/07) 20-21,250.17,107.3
166,(2021/07/07) 21-22,109.36,166.7
167,(2021/07/07) 22-23,56.65,149
168,(2021/07/07) 23-24,55.07,140.6
169,(2021/07/08) 00-01,55.08,129.2
170,(2021/07/08) 01-02,55.08,124.1
171,(2021/07/08) 02-03,55.07,121.5
172,(2021/07/08) 03-04,55.07,119.8
173,(2021/07/08) 04-05,55.08,128.2
174,(2021/07/08) 05-06,55.05,67.2
