,0,1,2
0,Date:Time,Price(USD/MWh),Turnover(MWh)
1,(2018/12/01) 00-01,26.87,338
2,(2018/12/01) 01-02,26.86,318
3,(2018/12/01) 02-03,26.85,303
4,(2018/12/01) 03-04,26.84,298
5,(2018/12/01) 04-05,26.86,309
6,(2018/12/01) 05-06,26.88,263
7,(2018/12/01) 06-07,26.88,210
8,(2018/12/01) 07-08,67.93,206.5
9,(2018/12/01) 08-09,67.95,172.6
10,(2018/12/01) 09-10,67.95,155.6
11,(2018/12/01) 10-11,67.96,151.6
12,(2018/12/01) 11-12,67.97,162.6
13,(2018/12/01) 12-13,37.95,194.5
14,(2018/12/01) 13-14,37.92,238.4
15,(2018/12/01) 14-15,37.93,241.5
16,(2018/12/01) 15-16,37.93,232.5
17,(2018/12/01) 16-17,37.93,241.5
18,(2018/12/01) 17-18,37.95,228.1
19,(2018/12/01) 18-19,79.6,108
20,(2018/12/01) 19-20,148.61,121.8
21,(2018/12/01) 20-21,38.14,129.9
22,(2018/12/01) 21-22,32.28,344
23,(2018/12/01) 22-23,31.93,434
24,(2018/12/01) 23-24,26.9,362
25,(2018/12/02) 00-01,26.86,329
26,(2018/12/02) 01-02,26.85,322
27,(2018/12/02) 02-03,26.84,307
28,(2018/12/02) 03-04,26.84,297
29,(2018/12/02) 04-05,26.85,307
30,(2018/12/02) 05-06,26.86,282
31,(2018/12/02) 06-07,26.88,322
32,(2018/12/02) 07-08,34.44,345
33,(2018/12/02) 08-09,35.35,351
34,(2018/12/02) 09-10,35.22,347
35,(2018/12/02) 10-11,37.94,277
36,(2018/12/02) 11-12,37.94,279.8
37,(2018/12/02) 12-13,37.94,280.8
38,(2018/12/02) 13-14,37.93,288.7
39,(2018/12/02) 14-15,37.93,293.5
40,(2018/12/02) 15-16,37.67,279
41,(2018/12/02) 16-17,37.91,275.9
42,(2018/12/02) 17-18,37.97,137
43,(2018/12/02) 18-19,82.9,122
44,(2018/12/02) 19-20,84.28,93
45,(2018/12/02) 20-21,39.93,247.6
46,(2018/12/02) 21-22,33.19,423
47,(2018/12/02) 22-23,26.9,400
48,(2018/12/02) 23-24,26.87,348
49,(2018/12/03) 00-01,27.24,330
50,(2018/12/03) 01-02,27.23,310
51,(2018/12/03) 02-03,27.23,297
52,(2018/12/03) 03-04,27.23,301
53,(2018/12/03) 04-05,27.26,330
54,(2018/12/03) 05-06,38.2,396
55,(2018/12/03) 06-07,66.94,238
56,(2018/12/03) 07-08,90.98,246
57,(2018/12/03) 08-09,92.92,247
58,(2018/12/03) 09-10,92.93,216
59,(2018/12/03) 10-11,68.96,216.3
60,(2018/12/03) 11-12,68.96,212.3
61,(2018/12/03) 12-13,68.96,218.4
62,(2018/12/03) 13-14,68.96,223.3
63,(2018/12/03) 14-15,68.95,225.3
64,(2018/12/03) 15-16,68.95,232.3
65,(2018/12/03) 16-17,68.96,233.3
66,(2018/12/03) 17-18,68.95,190.2
67,(2018/12/03) 18-19,159.95,107
68,(2018/12/03) 19-20,170.35,116
69,(2018/12/03) 20-21,69.39,155
70,(2018/12/03) 21-22,68.95,373.3
71,(2018/12/03) 22-23,32.72,464
72,(2018/12/03) 23-24,27.29,376
73,(2018/12/04) 00-01,26.89,371
74,(2018/12/04) 01-02,26.88,356
75,(2018/12/04) 02-03,26.88,356
76,(2018/12/04) 03-04,26.88,361
77,(2018/12/04) 04-05,29.91,359
78,(2018/12/04) 05-06,45.96,215.6
79,(2018/12/04) 06-07,68.96,229.4
80,(2018/12/04) 07-08,92.99,170
81,(2018/12/04) 08-09,95.05,142
82,(2018/12/04) 09-10,95.15,140
83,(2018/12/04) 10-11,70.21,145
84,(2018/12/04) 11-12,70.32,137
85,(2018/12/04) 12-13,70.24,143
86,(2018/12/04) 13-14,69,160
87,(2018/12/04) 14-15,70.12,151
88,(2018/12/04) 15-16,70.1,154
89,(2018/12/04) 16-17,70.04,158
90,(2018/12/04) 17-18,70.32,137
91,(2018/12/04) 18-19,175.3,82
92,(2018/12/04) 19-20,177.92,45
93,(2018/12/04) 20-21,82.27,79
94,(2018/12/04) 21-22,82.01,241
95,(2018/12/04) 22-23,33.82,332.3
96,(2018/12/04) 23-24,33.54,360.6
97,(2018/12/05) 00-01,30.08,405
98,(2018/12/05) 01-02,26.99,390
99,(2018/12/05) 02-03,26.95,361
100,(2018/12/05) 03-04,26.94,357
101,(2018/12/05) 04-05,31.92,366
102,(2018/12/05) 05-06,47.55,170
103,(2018/12/05) 06-07,69.9,210.6
104,(2018/12/05) 07-08,94.7,148
105,(2018/12/05) 08-09,96.82,122
106,(2018/12/05) 09-10,96.36,125
107,(2018/12/05) 10-11,70.98,123
108,(2018/12/05) 11-12,70.99,120
109,(2018/12/05) 12-13,70.96,127
110,(2018/12/05) 13-14,70.92,127
111,(2018/12/05) 14-15,70.89,130
112,(2018/12/05) 15-16,70.89,142
113,(2018/12/05) 16-17,70.78,147
114,(2018/12/05) 17-18,70.56,120
115,(2018/12/05) 18-19,180.17,67
116,(2018/12/05) 19-20,180.18,46
117,(2018/12/05) 20-21,82.52,73
118,(2018/12/05) 21-22,81.97,246
119,(2018/12/05) 22-23,33.93,304
120,(2018/12/05) 23-24,33.73,346
121,(2018/12/06) 00-01,30.05,405
122,(2018/12/06) 01-02,26.39,390
123,(2018/12/06) 02-03,26.39,371
124,(2018/12/06) 03-04,26.39,377
125,(2018/12/06) 04-05,33.58,364
126,(2018/12/06) 05-06,50.03,178
127,(2018/12/06) 06-07,69.93,218.7
128,(2018/12/06) 07-08,94.99,155
129,(2018/12/06) 08-09,96.23,121
130,(2018/12/06) 09-10,97.19,119
131,(2018/12/06) 10-11,71.35,129
132,(2018/12/06) 11-12,71.42,126
133,(2018/12/06) 12-13,71.34,138
