,0,1,2
0,Date:Time,Price(USD/MWh),Turnover(MWh)
1,(2020/04/01) 00-01,33.97,85
2,(2020/04/01) 01-02,33.96,85
3,(2020/04/01) 02-03,33.96,85
4,(2020/04/01) 03-04,33.96,85
5,(2020/04/01) 04-05,32.44,85
6,(2020/04/01) 05-06,33.93,85
7,(2020/04/01) 06-07,53.93,66
8,(2020/04/01) 07-08,100.93,78
9,(2020/04/01) 08-09,100.91,77
10,(2020/04/01) 09-10,100.9,77
11,(2020/04/01) 10-11,83.4,68
12,(2020/04/01) 11-12,83.45,69
13,(2020/04/01) 12-13,83.5,70
14,(2020/04/01) 13-14,83.45,69
15,(2020/04/01) 14-15,82.88,69
16,(2020/04/01) 15-16,83.55,71
17,(2020/04/01) 16-17,83.55,71
18,(2020/04/01) 17-18,83.94,71
19,(2020/04/01) 18-19,149.25,60
20,(2020/04/01) 19-20,200.05,60
21,(2020/04/01) 20-21,100,50
22,(2020/04/01) 21-22,95.15,67
23,(2020/04/01) 22-23,35.11,75
24,(2020/04/01) 23-24,33.99,86
25,(2020/04/02) 00-01,30.97,85
26,(2020/04/02) 01-02,30.95,85
27,(2020/04/02) 02-03,30.95,85
28,(2020/04/02) 03-04,30.95,85
29,(2020/04/02) 04-05,30.95,85
30,(2020/04/02) 05-06,30.95,85
31,(2020/04/02) 06-07,50.96,66
32,(2020/04/02) 07-08,98.81,78
33,(2020/04/02) 08-09,99.94,77
34,(2020/04/02) 09-10,99.94,77
35,(2020/04/02) 10-11,80.92,68
36,(2020/04/02) 11-12,80.92,69
37,(2020/04/02) 12-13,80.92,70
38,(2020/04/02) 13-14,80.91,69
39,(2020/04/02) 14-15,80.91,69
40,(2020/04/02) 15-16,80.92,70
41,(2020/04/02) 16-17,80.92,71
42,(2020/04/02) 17-18,80.04,71
43,(2020/04/02) 18-19,101.65,60
44,(2020/04/02) 19-20,123.68,60
45,(2020/04/02) 20-21,79.93,50
46,(2020/04/02) 21-22,76.46,67
47,(2020/04/02) 22-23,41.23,36
48,(2020/04/02) 23-24,34.05,61
49,(2020/04/03) 00-01,27.93,76
50,(2020/04/03) 01-02,27.92,76
51,(2020/04/03) 02-03,27.92,76
52,(2020/04/03) 03-04,27.92,76
53,(2020/04/03) 04-05,27.92,76
54,(2020/04/03) 05-06,27.93,78.8
55,(2020/04/03) 06-07,39.96,66
56,(2020/04/03) 07-08,79.95,78
57,(2020/04/03) 08-09,78.85,77
58,(2020/04/03) 09-10,69.54,77
59,(2020/04/03) 10-11,69.38,69
60,(2020/04/03) 11-12,69.4,70
61,(2020/04/03) 12-13,69.42,71
62,(2020/04/03) 13-14,69.4,70
63,(2020/04/03) 14-15,69.4,70
64,(2020/04/03) 15-16,69.42,71
65,(2020/04/03) 16-17,69.44,72
66,(2020/04/03) 17-18,69.42,71
