,0,1,2
0,Date:Time,Price(USD/MWh),Turnover(MWh)
1,(2022/06/01) 00-01,24.21,208
2,(2022/06/01) 01-02,24.21,208
3,(2022/06/01) 02-03,24.2,208
4,(2022/06/01) 03-04,24.21,208
5,(2022/06/01) 04-05,24.25,231
6,(2022/06/01) 05-06,24.26,127
7,(2022/06/01) 06-07,57.4,214.8
8,(2022/06/01) 07-08,67.39,205.1
9,(2022/06/01) 08-09,67.39,190
10,(2022/06/01) 09-10,67.38,170
11,(2022/06/01) 10-11,57.37,143
12,(2022/06/01) 11-12,57.37,129
13,(2022/06/01) 12-13,57.36,120
14,(2022/06/01) 13-14,57.36,118
15,(2022/06/01) 14-15,57.36,118
16,(2022/06/01) 15-16,57.35,121
17,(2022/06/01) 16-17,57.35,125
18,(2022/06/01) 17-18,58.01,216.6
19,(2022/06/01) 18-19,200.28,145
20,(2022/06/01) 19-20,199.18,130
21,(2022/06/01) 20-21,85.13,59
22,(2022/06/01) 21-22,57.32,104
23,(2022/06/01) 22-23,57.34,197
24,(2022/06/01) 23-24,24.21,175
25,(2022/06/02) 00-01,16.01,144
26,(2022/06/02) 01-02,15.09,142
27,(2022/06/02) 02-03,15.09,140
28,(2022/06/02) 03-04,15.55,140
29,(2022/06/02) 04-05,24.22,165
30,(2022/06/02) 05-06,24.27,148
31,(2022/06/02) 06-07,57.28,176.3
32,(2022/06/02) 07-08,67.29,203.4
33,(2022/06/02) 08-09,67.28,180
34,(2022/06/02) 09-10,67.26,131
35,(2022/06/02) 10-11,57.25,125
36,(2022/06/02) 11-12,57.25,122
37,(2022/06/02) 12-13,57.23,113
38,(2022/06/02) 13-14,57.23,114
39,(2022/06/02) 14-15,57.23,114
40,(2022/06/02) 15-16,57.24,117
41,(2022/06/02) 16-17,57.24,121
42,(2022/06/02) 17-18,67.26,114
43,(2022/06/02) 18-19,202.07,129
44,(2022/06/02) 19-20,199.26,90
45,(2022/06/02) 20-21,84.23,74
46,(2022/06/02) 21-22,57.23,129
47,(2022/06/02) 22-23,57.25,212
48,(2022/06/02) 23-24,24.21,178
49,(2022/06/03) 00-01,24.16,222
50,(2022/06/03) 01-02,24.15,214
51,(2022/06/03) 02-03,24.15,211
52,(2022/06/03) 03-04,24.15,210
53,(2022/06/03) 04-05,28.53,238
54,(2022/06/03) 05-06,28.52,171
55,(2022/06/03) 06-07,60.48,231.9
56,(2022/06/03) 07-08,71.04,252
57,(2022/06/03) 08-09,67.3,271
58,(2022/06/03) 09-10,67.25,153
59,(2022/06/03) 10-11,57.27,182
60,(2022/06/03) 11-12,57.26,160
61,(2022/06/03) 12-13,57.24,135
62,(2022/06/03) 13-14,57.24,132
63,(2022/06/03) 14-15,57.25,130
64,(2022/06/03) 15-16,57.25,132
65,(2022/06/03) 16-17,57.25,153
66,(2022/06/03) 17-18,71.1,180
67,(2022/06/03) 18-19,204.99,135
68,(2022/06/03) 19-20,204.93,148
69,(2022/06/03) 20-21,84.15,103
70,(2022/06/03) 21-22,57.27,141
71,(2022/06/03) 22-23,61.78,171
72,(2022/06/03) 23-24,24.19,250
73,(2022/06/04) 00-01,15.07,99
74,(2022/06/04) 01-02,15.06,90
75,(2022/06/04) 02-03,15.06,90
76,(2022/06/04) 03-04,15.06,92
77,(2022/06/04) 04-05,15.07,100
78,(2022/06/04) 05-06,15.07,78
79,(2022/06/04) 06-07,24.18,91
80,(2022/06/04) 07-08,24.25,117
81,(2022/06/04) 08-09,60.68,121
82,(2022/06/04) 09-10,60.71,94.7
83,(2022/06/04) 10-11,63.6,81
84,(2022/06/04) 11-12,61.11,81
85,(2022/06/04) 12-13,28.63,84
86,(2022/06/04) 13-14,24.28,102
87,(2022/06/04) 14-15,24.24,99
88,(2022/06/04) 15-16,24.23,98
89,(2022/06/04) 16-17,24.18,103
90,(2022/06/04) 17-18,26.17,124
91,(2022/06/04) 18-19,75.25,40
92,(2022/06/04) 19-20,74.17,40
93,(2022/06/04) 20-21,25.38,98
94,(2022/06/04) 21-22,24.11,81
95,(2022/06/04) 22-23,24.29,205
96,(2022/06/04) 23-24,24.22,176
97,(2022/06/05) 00-01,24.76,165
98,(2022/06/05) 01-02,19.7,170
99,(2022/06/05) 02-03,15.1,168
100,(2022/06/05) 03-04,15.09,166
101,(2022/06/05) 04-05,15.06,102
102,(2022/06/05) 05-06,15.06,100
103,(2022/06/05) 06-07,15.06,68
104,(2022/06/05) 07-08,25.16,91
105,(2022/06/05) 08-09,25.29,147.4
106,(2022/06/05) 09-10,25.28,118
107,(2022/06/05) 10-11,25.23,112
108,(2022/06/05) 11-12,25.17,102
109,(2022/06/05) 12-13,25.14,93
110,(2022/06/05) 13-14,25.12,89
111,(2022/06/05) 14-15,25.1,87
112,(2022/06/05) 15-16,25.11,86
113,(2022/06/05) 16-17,25.16,92
114,(2022/06/05) 17-18,28.62,98
115,(2022/06/05) 18-19,55.08,20
116,(2022/06/05) 19-20,34.25,38
117,(2022/06/05) 20-21,26.95,101
118,(2022/06/05) 21-22,25.2,82
119,(2022/06/05) 22-23,25.22,151
120,(2022/06/05) 23-24,15.08,130
121,(2022/06/06) 00-01,24.13,164
122,(2022/06/06) 01-02,15.1,162
123,(2022/06/06) 02-03,15.1,160
124,(2022/06/06) 03-04,24.11,160
125,(2022/06/06) 04-05,19.6,100
126,(2022/06/06) 05-06,28.62,105
127,(2022/06/06) 06-07,83.5,108
128,(2022/06/06) 07-08,209.91,117
129,(2022/06/06) 08-09,209.98,100
130,(2022/06/06) 09-10,83.67,73
131,(2022/06/06) 10-11,172.65,39
132,(2022/06/06) 11-12,166.32,59
