,0,1,2
0,Date:Time,Price(USD/MWh),Turnover(MWh)
1,(2016/05/01) 00-01,30.06,50
2,(2016/05/01) 01-02,30,50
3,(2016/05/01) 02-03,29.99,50
4,(2016/05/01) 03-04,29.99,50
5,(2016/05/01) 04-05,29.99,50
6,(2016/05/01) 05-06,30,50
7,(2016/05/01) 06-07,29.01,2
8,(2016/05/01) 07-08,29.02,2
9,(2016/05/01) 08-09,29.05,2
10,(2016/05/01) 09-10,35.07,65
11,(2016/05/01) 10-11,35.08,49
12,(2016/05/01) 11-12,35.08,41
13,(2016/05/01) 12-13,35.08,41
14,(2016/05/01) 13-14,35.08,40
15,(2016/05/01) 14-15,35.07,61
16,(2016/05/01) 15-16,35.07,69
17,(2016/05/01) 16-17,35.07,69
18,(2016/05/01) 17-18,35.08,52
19,(2016/05/01) 18-19,75.17,10
20,(2016/05/01) 19-20,75.17,10
21,(2016/05/01) 20-21,75.17,10
22,(2016/05/01) 21-22,51.89,80
23,(2016/05/01) 22-23,47.89,80
24,(2016/05/01) 23-24,31.74,80
25,(2016/05/02) 00-01,30.43,50
26,(2016/05/02) 01-02,30.34,50
27,(2016/05/02) 02-03,30.29,50
28,(2016/05/02) 03-04,30.29,50
29,(2016/05/02) 04-05,30.29,50
30,(2016/05/02) 05-06,30.43,50
31,(2016/05/02) 06-07,44.52,2
32,(2016/05/02) 07-08,45.89,37.2
33,(2016/05/02) 08-09,46.11,34.8
34,(2016/05/02) 09-10,43.94,59
35,(2016/05/02) 10-11,35.1,6.2
36,(2016/05/02) 11-12,35.1,3.7
37,(2016/05/02) 12-13,35.1,3.7
38,(2016/05/02) 13-14,35.1,4.6
39,(2016/05/02) 14-15,35.1,4.6
40,(2016/05/02) 15-16,35.1,3.7
41,(2016/05/02) 16-17,35.21,3
42,(2016/05/02) 17-18,35.1,3.1
43,(2016/05/02) 18-19,75.42,7
44,(2016/05/02) 19-20,150,0
45,(2016/05/02) 20-21,102.15,0
46,(2016/05/02) 21-22,64.98,47
47,(2016/05/02) 22-23,48.84,80
48,(2016/05/02) 23-24,47.83,80
49,(2016/05/03) 00-01,30.63,50
50,(2016/05/03) 01-02,30.5,50
51,(2016/05/03) 02-03,30.45,50
52,(2016/05/03) 03-04,30.45,50
53,(2016/05/03) 04-05,30.45,50
54,(2016/05/03) 05-06,30.63,50
55,(2016/05/03) 06-07,44.61,2
56,(2016/05/03) 07-08,44.4,2
57,(2016/05/03) 08-09,44.42,2
58,(2016/05/03) 09-10,40.05,30.9
59,(2016/05/03) 10-11,34.18,2
60,(2016/05/03) 11-12,34.94,2
61,(2016/05/03) 12-13,35.66,3
62,(2016/05/03) 13-14,35.04,3
63,(2016/05/03) 14-15,35.04,3
64,(2016/05/03) 15-16,35.66,3
65,(2016/05/03) 16-17,37.1,3
66,(2016/05/03) 17-18,36.45,3
67,(2016/05/03) 18-19,102.15,0
68,(2016/05/03) 19-20,102.15,0
69,(2016/05/03) 20-21,102.15,0
70,(2016/05/03) 21-22,64.81,49.2
71,(2016/05/03) 22-23,48.46,80
72,(2016/05/03) 23-24,47.67,80
73,(2016/05/04) 00-01,30.03,50
74,(2016/05/04) 01-02,30.02,50
75,(2016/05/04) 02-03,30.02,50
76,(2016/05/04) 03-04,30.02,50
77,(2016/05/04) 04-05,30.03,50
78,(2016/05/04) 05-06,31.32,50
79,(2016/05/04) 06-07,41.03,23
80,(2016/05/04) 07-08,130.2,5
81,(2016/05/04) 08-09,113.91,0
82,(2016/05/04) 09-10,113.91,0
83,(2016/05/04) 10-11,107.52,0
84,(2016/05/04) 11-12,107.52,0
85,(2016/05/04) 12-13,107.52,0
86,(2016/05/04) 13-14,107.52,0
87,(2016/05/04) 14-15,107.52,0
88,(2016/05/04) 15-16,107.52,0
89,(2016/05/04) 16-17,144.34,26
90,(2016/05/04) 17-18,113.91,0
91,(2016/05/04) 18-19,137.35,5
92,(2016/05/04) 19-20,137.35,5
93,(2016/05/04) 20-21,133.54,3
