,0,1,2
0,Date:Time,Price(USD/MWh),Turnover(MWh)
1,(2017/10/01) 00-01,30.03,293.4
2,(2017/10/01) 01-02,29.94,297
3,(2017/10/01) 02-03,29.68,280
4,(2017/10/01) 03-04,29.51,271
5,(2017/10/01) 04-05,29.62,280
6,(2017/10/01) 05-06,30.31,247
7,(2017/10/01) 06-07,30.04,264.9
8,(2017/10/01) 07-08,30.06,293.5
9,(2017/10/01) 08-09,30.08,347.8
10,(2017/10/01) 09-10,30.08,344.5
11,(2017/10/01) 10-11,30.09,304.7
12,(2017/10/01) 11-12,30.09,307.1
13,(2017/10/01) 12-13,30.08,304.4
14,(2017/10/01) 13-14,30.07,304
15,(2017/10/01) 14-15,30.05,303.4
16,(2017/10/01) 15-16,30.04,294.3
17,(2017/10/01) 16-17,30.06,288.2
18,(2017/10/01) 17-18,33.08,143.6
19,(2017/10/01) 18-19,34.96,135.6
20,(2017/10/01) 19-20,34.97,129.8
21,(2017/10/01) 20-21,30.75,322
22,(2017/10/01) 21-22,30.37,304
23,(2017/10/01) 22-23,30.19,303
24,(2017/10/01) 23-24,30.04,303.7
25,(2017/10/02) 00-01,29.09,239
26,(2017/10/02) 01-02,28.95,234.3
27,(2017/10/02) 02-03,28.91,234.4
28,(2017/10/02) 03-04,28.91,234.4
29,(2017/10/02) 04-05,29.28,259
30,(2017/10/02) 05-06,30.34,326
31,(2017/10/02) 06-07,62.93,273.1
32,(2017/10/02) 07-08,70.05,181
33,(2017/10/02) 08-09,70.07,164
34,(2017/10/02) 09-10,70.08,159
35,(2017/10/02) 10-11,63.03,241.4
36,(2017/10/02) 11-12,63.05,240.5
37,(2017/10/02) 12-13,63,250.6
38,(2017/10/02) 13-14,63.02,234.8
39,(2017/10/02) 14-15,63.11,240.2
40,(2017/10/02) 15-16,63.23,241.1
41,(2017/10/02) 16-17,63.31,241.4
42,(2017/10/02) 17-18,63.21,258
43,(2017/10/02) 18-19,85.08,133.5
44,(2017/10/02) 19-20,84.98,259.2
45,(2017/10/02) 20-21,63.7,219.6
46,(2017/10/02) 21-22,62.97,289.2
47,(2017/10/02) 22-23,30.46,383
48,(2017/10/02) 23-24,30.21,317
49,(2017/10/03) 00-01,29.52,273
50,(2017/10/03) 01-02,29.3,258
51,(2017/10/03) 02-03,29.18,248
52,(2017/10/03) 03-04,29.07,233
53,(2017/10/03) 04-05,29.7,286
54,(2017/10/03) 05-06,30.99,433
55,(2017/10/03) 06-07,62.96,266
56,(2017/10/03) 07-08,70.05,184
57,(2017/10/03) 08-09,70.06,168.1
58,(2017/10/03) 09-10,70.06,160.1
59,(2017/10/03) 10-11,62.95,267.5
60,(2017/10/03) 11-12,62.96,271
61,(2017/10/03) 12-13,62.98,250.7
62,(2017/10/03) 13-14,62.98,238
63,(2017/10/03) 14-15,62.97,268.3
64,(2017/10/03) 15-16,62.98,261.9
65,(2017/10/03) 16-17,62.99,261.2
66,(2017/10/03) 17-18,63.02,238
67,(2017/10/03) 18-19,84.99,182
68,(2017/10/03) 19-20,85.03,180.4
69,(2017/10/03) 20-21,63.95,225.6
70,(2017/10/03) 21-22,62.95,289.5
71,(2017/10/03) 22-23,30.4,393
72,(2017/10/03) 23-24,29.95,301
73,(2017/10/04) 00-01,29.03,270
74,(2017/10/04) 01-02,28.74,251
75,(2017/10/04) 02-03,28.56,242
76,(2017/10/04) 03-04,28.54,250
77,(2017/10/04) 04-05,29.06,305
78,(2017/10/04) 05-06,30.63,455
79,(2017/10/04) 06-07,62.92,334.1
80,(2017/10/04) 07-08,70.02,232.7
81,(2017/10/04) 08-09,70.04,208.8
82,(2017/10/04) 09-10,70.01,254.5
83,(2017/10/04) 10-11,62.91,317.7
84,(2017/10/04) 11-12,62.91,329.7
85,(2017/10/04) 12-13,62.91,317.9
86,(2017/10/04) 13-14,62.92,299
87,(2017/10/04) 14-15,62.91,319.6
88,(2017/10/04) 15-16,62.91,311.8
89,(2017/10/04) 16-17,62.92,304.1
90,(2017/10/04) 17-18,62.93,273.6
91,(2017/10/04) 18-19,84.95,200.4
92,(2017/10/04) 19-20,84.98,195.1
93,(2017/10/04) 20-21,62.95,236.5
94,(2017/10/04) 21-22,62.91,343.6
95,(2017/10/04) 22-23,29.88,368
96,(2017/10/04) 23-24,29.02,288
97,(2017/10/05) 00-01,29.08,271
98,(2017/10/05) 01-02,28.78,249
99,(2017/10/05) 02-03,28.72,246
100,(2017/10/05) 03-04,28.75,249
101,(2017/10/05) 04-05,29.2,289
102,(2017/10/05) 05-06,30.83,449
103,(2017/10/05) 06-07,62.92,326.3
104,(2017/10/05) 07-08,70.03,198.9
105,(2017/10/05) 08-09,70.06,178.1
106,(2017/10/05) 09-10,70.03,218.9
107,(2017/10/05) 10-11,62.91,315.2
108,(2017/10/05) 11-12,62.91,335
109,(2017/10/05) 12-13,62.91,331
110,(2017/10/05) 13-14,62.91,307.3
111,(2017/10/05) 14-15,62.91,328.1
112,(2017/10/05) 15-16,62.92,327.4
113,(2017/10/05) 16-17,62.92,325.5
114,(2017/10/05) 17-18,62.93,299
115,(2017/10/05) 18-19,84.95,220.3
116,(2017/10/05) 19-20,84.98,217.1
117,(2017/10/05) 20-21,62.95,238.2
118,(2017/10/05) 21-22,62.91,344.1
119,(2017/10/05) 22-23,30.16,390
120,(2017/10/05) 23-24,29.53,322
121,(2017/10/06) 00-01,28.92,260
122,(2017/10/06) 01-02,28.66,239
123,(2017/10/06) 02-03,28.47,222
124,(2017/10/06) 03-04,28.6,234
125,(2017/10/06) 04-05,29.23,289
126,(2017/10/06) 05-06,30.86,436
127,(2017/10/06) 06-07,62.92,309.6
128,(2017/10/06) 07-08,70.04,191.6
129,(2017/10/06) 08-09,70.06,169.8
130,(2017/10/06) 09-10,70.04,213.5
131,(2017/10/06) 10-11,62.91,302.4
132,(2017/10/06) 11-12,62.91,311.2
133,(2017/10/06) 12-13,62.91,312.2
134,(2017/10/06) 13-14,62.91,295.4
135,(2017/10/06) 14-15,62.91,310.2
136,(2017/10/06) 15-16,62.91,306.3
137,(2017/10/06) 16-17,62.91,306.4
138,(2017/10/06) 17-18,62.92,288.7
139,(2017/10/06) 18-19,84.92,211.5
140,(2017/10/06) 19-20,84.95,208.4
141,(2017/10/06) 20-21,62.95,226.1
142,(2017/10/06) 21-22,62.78,320
143,(2017/10/06) 22-23,30.08,355
144,(2017/10/06) 23-24,29.51,296
145,(2017/10/07) 00-01,29.06,223
146,(2017/10/07) 01-02,28.81,205
147,(2017/10/07) 02-03,28.67,196
148,(2017/10/07) 03-04,28.78,200
149,(2017/10/07) 04-05,28.93,213
150,(2017/10/07) 05-06,29.99,258
151,(2017/10/07) 06-07,29.28,221
152,(2017/10/07) 07-08,60.41,268
153,(2017/10/07) 08-09,61.16,294.7
154,(2017/10/07) 09-10,61.08,316.4
155,(2017/10/07) 10-11,61.16,289.9
156,(2017/10/07) 11-12,61.09,290.1
157,(2017/10/07) 12-13,29.78,300
158,(2017/10/07) 13-14,29.66,292
159,(2017/10/07) 14-15,29.53,278
160,(2017/10/07) 15-16,29.48,272
161,(2017/10/07) 16-17,29.57,272
162,(2017/10/07) 17-18,30.06,356.7
163,(2017/10/07) 18-19,62.55,329.1
164,(2017/10/07) 19-20,62.5,323.5
165,(2017/10/07) 20-21,30.44,357.4
166,(2017/10/07) 21-22,29.84,291
167,(2017/10/07) 22-23,29.53,313
168,(2017/10/07) 23-24,29.38,253
169,(2017/10/08) 00-01,29.19,213
170,(2017/10/08) 01-02,28.81,188
171,(2017/10/08) 02-03,28.51,169
172,(2017/10/08) 03-04,28.48,166
173,(2017/10/08) 04-05,28.52,166
174,(2017/10/08) 05-06,29.74,190
175,(2017/10/08) 06-07,29.75,236
176,(2017/10/08) 07-08,30.02,287.1
177,(2017/10/08) 08-09,29.84,318
178,(2017/10/08) 09-10,29.68,295
179,(2017/10/08) 10-11,29.98,282
180,(2017/10/08) 11-12,30.02,287.6
181,(2017/10/08) 12-13,30.05,288.5
182,(2017/10/08) 13-14,30.03,287.4
183,(2017/10/08) 14-15,29.78,266
184,(2017/10/08) 15-16,29.84,263
185,(2017/10/08) 16-17,30.03,272.3
186,(2017/10/08) 17-18,33.1,137.8
187,(2017/10/08) 18-19,34.95,140.3
188,(2017/10/08) 19-20,34.96,139.7
189,(2017/10/08) 20-21,30.23,270.6
190,(2017/10/08) 21-22,30.09,276.1
191,(2017/10/08) 22-23,30,288.5
192,(2017/10/08) 23-24,29.31,234
193,(2017/10/09) 00-01,29.71,295
194,(2017/10/09) 01-02,29.42,275
195,(2017/10/09) 02-03,29.2,256
196,(2017/10/09) 03-04,29.25,257
197,(2017/10/09) 04-05,29.83,300
198,(2017/10/09) 05-06,31.61,430
199,(2017/10/09) 06-07,62.92,303.3
200,(2017/10/09) 07-08,70.04,184
201,(2017/10/09) 08-09,70.05,170
202,(2017/10/09) 09-10,70.03,216
203,(2017/10/09) 10-11,62.92,314.1
204,(2017/10/09) 11-12,62.93,304.4
205,(2017/10/09) 12-13,62.93,293.6
206,(2017/10/09) 13-14,62.93,278.6
207,(2017/10/09) 14-15,62.93,299.5
208,(2017/10/09) 15-16,62.93,291.7
209,(2017/10/09) 16-17,62.94,290.8
210,(2017/10/09) 17-18,62.97,278.2
211,(2017/10/09) 18-19,85.07,125.9
212,(2017/10/09) 19-20,85.15,124.3
