,0,1,2
0,Date:Time,Price(USD/MWh),Turnover(MWh)
1,(2019/11/01) 00-01,32.38,398
2,(2019/11/01) 01-02,32.34,421
3,(2019/11/01) 02-03,32.32,433
4,(2019/11/01) 03-04,32.33,428
5,(2019/11/01) 04-05,32.41,361
6,(2019/11/01) 05-06,32.97,350
7,(2019/11/01) 06-07,35.04,405
8,(2019/11/01) 07-08,84.13,387
9,(2019/11/01) 08-09,84.14,356
10,(2019/11/01) 09-10,84.14,339
11,(2019/11/01) 10-11,84.11,341
12,(2019/11/01) 11-12,83.51,334
13,(2019/11/01) 12-13,79.99,354
14,(2019/11/01) 13-14,79.97,354
15,(2019/11/01) 14-15,79.96,355
16,(2019/11/01) 15-16,79.97,355
17,(2019/11/01) 16-17,79.97,355
18,(2019/11/01) 17-18,83.51,327
19,(2019/11/01) 18-19,132.96,115
20,(2019/11/01) 19-20,138.83,169
21,(2019/11/01) 20-21,83.52,231
22,(2019/11/01) 21-22,75.94,357
23,(2019/11/01) 22-23,32.58,287
24,(2019/11/01) 23-24,32.49,289
25,(2019/11/02) 00-01,32.48,400.8
26,(2019/11/02) 01-02,32.37,413.7
27,(2019/11/02) 02-03,32.28,413.9
28,(2019/11/02) 03-04,32.22,416.5
29,(2019/11/02) 04-05,32.21,417.3
30,(2019/11/02) 05-06,32.78,466
31,(2019/11/02) 06-07,34.81,315
32,(2019/11/02) 07-08,64.97,296.1
33,(2019/11/02) 08-09,65.02,244.1
34,(2019/11/02) 09-10,65.03,215.2
35,(2019/11/02) 10-11,65.04,263.3
36,(2019/11/02) 11-12,65.04,262.9
37,(2019/11/02) 12-13,38.03,248
38,(2019/11/02) 13-14,37.12,255
39,(2019/11/02) 14-15,37.12,247
40,(2019/11/02) 15-16,37.12,251
41,(2019/11/02) 16-17,37.12,247
42,(2019/11/02) 17-18,38.05,221
43,(2019/11/02) 18-19,75.09,107
44,(2019/11/02) 19-20,75.82,58
45,(2019/11/02) 20-21,75.01,213
46,(2019/11/02) 21-22,40.04,112
47,(2019/11/02) 22-23,32.67,403.6
48,(2019/11/02) 23-24,32.48,416.9
49,(2019/11/03) 00-01,32.4,416
50,(2019/11/03) 01-02,32.3,418.5
51,(2019/11/03) 02-03,32.22,413.3
52,(2019/11/03) 03-04,32.16,414.4
53,(2019/11/03) 04-05,32.12,417.2
54,(2019/11/03) 05-06,33.5,318
55,(2019/11/03) 06-07,33.29,317
56,(2019/11/03) 07-08,33.48,300
57,(2019/11/03) 08-09,33.74,288
58,(2019/11/03) 09-10,37.01,268
59,(2019/11/03) 10-11,32.98,314
60,(2019/11/03) 11-12,37,291
61,(2019/11/03) 12-13,33.63,299
62,(2019/11/03) 13-14,37,287
63,(2019/11/03) 14-15,37.01,271
64,(2019/11/03) 15-16,37.02,257
65,(2019/11/03) 16-17,37.05,234
66,(2019/11/03) 17-18,37.06,271
67,(2019/11/03) 18-19,72.03,186
68,(2019/11/03) 19-20,72.09,63
69,(2019/11/03) 20-21,43.71,103.6
70,(2019/11/03) 21-22,39.94,111
71,(2019/11/03) 22-23,32.67,421.9
72,(2019/11/03) 23-24,32.57,413.9
73,(2019/11/04) 00-01,31.92,286
74,(2019/11/04) 01-02,31.83,286
75,(2019/11/04) 02-03,31.77,286
76,(2019/11/04) 03-04,31.75,286
77,(2019/11/04) 04-05,31.87,286
78,(2019/11/04) 05-06,35,277
79,(2019/11/04) 06-07,35.96,305
80,(2019/11/04) 07-08,88.56,258
81,(2019/11/04) 08-09,88.59,210
82,(2019/11/04) 09-10,88.6,190
83,(2019/11/04) 10-11,80,343
84,(2019/11/04) 11-12,83.51,329
85,(2019/11/04) 12-13,79.94,343
86,(2019/11/04) 13-14,79.92,343
87,(2019/11/04) 14-15,79.92,343
88,(2019/11/04) 15-16,79.95,343
89,(2019/11/04) 16-17,79.97,343
90,(2019/11/04) 17-18,83.5,333
91,(2019/11/04) 18-19,132.95,60
92,(2019/11/04) 19-20,211.58,41
93,(2019/11/04) 20-21,83.52,234
94,(2019/11/04) 21-22,71.26,336
95,(2019/11/04) 22-23,32.06,286
96,(2019/11/04) 23-24,32,286
97,(2019/11/05) 00-01,31.87,405.4
98,(2019/11/05) 01-02,31.85,406.9
99,(2019/11/05) 02-03,31.83,402.2
100,(2019/11/05) 03-04,31.84,401.1
101,(2019/11/05) 04-05,31.9,401.4
102,(2019/11/05) 05-06,35.18,130
103,(2019/11/05) 06-07,67.93,121
104,(2019/11/05) 07-08,88.98,131
105,(2019/11/05) 08-09,89.19,109
106,(2019/11/05) 09-10,129.55,91
107,(2019/11/05) 10-11,97.41,75
108,(2019/11/05) 11-12,97.28,79
109,(2019/11/05) 12-13,81.2,88
110,(2019/11/05) 13-14,81.2,91
111,(2019/11/05) 14-15,97.07,86
112,(2019/11/05) 15-16,97.07,86
113,(2019/11/05) 16-17,110.81,69
114,(2019/11/05) 17-18,112.78,55
115,(2019/11/05) 18-19,213.8,24
116,(2019/11/05) 19-20,214.25,15
117,(2019/11/05) 20-21,113.2,24
118,(2019/11/05) 21-22,96.16,81
119,(2019/11/05) 22-23,32.08,419.4
120,(2019/11/05) 23-24,32.01,387.3
121,(2019/11/06) 00-01,32.46,422.4
122,(2019/11/06) 01-02,32.44,423.3
123,(2019/11/06) 02-03,32.42,419.4
124,(2019/11/06) 03-04,32.41,418.8
125,(2019/11/06) 04-05,32.46,430.5
126,(2019/11/06) 05-06,35.18,138
127,(2019/11/06) 06-07,67.97,117
128,(2019/11/06) 07-08,90.33,124
129,(2019/11/06) 08-09,155.14,105
130,(2019/11/06) 09-10,155.51,97
131,(2019/11/06) 10-11,101.06,84
132,(2019/11/06) 11-12,101.09,81
133,(2019/11/06) 12-13,101.08,82.2
134,(2019/11/06) 13-14,101.09,81.1
135,(2019/11/06) 14-15,101.12,79
136,(2019/11/06) 15-16,101.17,75
137,(2019/11/06) 16-17,127.89,70
138,(2019/11/06) 17-18,129.92,61
139,(2019/11/06) 18-19,220.67,52
140,(2019/11/06) 19-20,220.67,52
141,(2019/11/06) 20-21,145,0
142,(2019/11/06) 21-22,110.74,82
143,(2019/11/06) 22-23,32.59,479.6
144,(2019/11/06) 23-24,32.49,423.5
145,(2019/11/07) 00-01,33.46,312.3
146,(2019/11/07) 01-02,33.46,312.2
147,(2019/11/07) 02-03,33.46,311.8
148,(2019/11/07) 03-04,33.46,311.8
149,(2019/11/07) 04-05,33.48,319.2
150,(2019/11/07) 05-06,35.18,141
151,(2019/11/07) 06-07,67.96,131
152,(2019/11/07) 07-08,90.62,137.9
153,(2019/11/07) 08-09,154.97,119
154,(2019/11/07) 09-10,154.95,119
155,(2019/11/07) 10-11,102.94,99
156,(2019/11/07) 11-12,101,99
157,(2019/11/07) 12-13,100.98,99
158,(2019/11/07) 13-14,100.98,99
159,(2019/11/07) 14-15,100.99,100
160,(2019/11/07) 15-16,103.3,90
161,(2019/11/07) 16-17,132.34,87
162,(2019/11/07) 17-18,134.68,74
163,(2019/11/07) 18-19,219.93,60
164,(2019/11/07) 19-20,223.17,55
165,(2019/11/07) 20-21,224.7,6
166,(2019/11/07) 21-22,97.31,93
167,(2019/11/07) 22-23,33.6,358
168,(2019/11/07) 23-24,33.47,313.4
169,(2019/11/08) 00-01,35.38,103
170,(2019/11/08) 01-02,35.2,106
171,(2019/11/08) 02-03,35.2,109
172,(2019/11/08) 03-04,35.2,105
173,(2019/11/08) 04-05,35.41,103
174,(2019/11/08) 05-06,35.2,106
175,(2019/11/08) 06-07,188.46,86
176,(2019/11/08) 07-08,159.56,88
177,(2019/11/08) 08-09,160.85,62
178,(2019/11/08) 09-10,161.46,50
179,(2019/11/08) 10-11,105.2,26
