,0,1,2
0,Date:Time,Price(USD/MWh),Turnover(MWh)
1,(2020/09/01) 00-01,20.97,83
2,(2020/09/01) 01-02,20.96,82.1
3,(2020/09/01) 02-03,20.96,75.8
4,(2020/09/01) 03-04,20.97,75.6
5,(2020/09/01) 04-05,20.93,78
6,(2020/09/01) 05-06,23.91,163
7,(2020/09/01) 06-07,37.97,132
8,(2020/09/01) 07-08,64.97,113.4
9,(2020/09/01) 08-09,64.98,112.2
10,(2020/09/01) 09-10,64.98,104.4
11,(2020/09/01) 10-11,59.94,148
12,(2020/09/01) 11-12,57.98,113
13,(2020/09/01) 12-13,57.95,109
14,(2020/09/01) 13-14,57.94,99
15,(2020/09/01) 14-15,57.94,99
16,(2020/09/01) 15-16,57.94,99
17,(2020/09/01) 16-17,57.96,104
18,(2020/09/01) 17-18,296.91,63
19,(2020/09/01) 18-19,296.94,60
20,(2020/09/01) 19-20,89.94,171
21,(2020/09/01) 20-21,64.97,77.7
22,(2020/09/01) 21-22,59.81,119
23,(2020/09/01) 22-23,23.91,84
24,(2020/09/01) 23-24,22.04,115
25,(2020/09/02) 00-01,21.34,100
26,(2020/09/02) 01-02,21.33,101
27,(2020/09/02) 02-03,21.33,105
28,(2020/09/02) 03-04,21.33,108
29,(2020/09/02) 04-05,22.89,132
30,(2020/09/02) 05-06,23.92,182
31,(2020/09/02) 06-07,39.91,164
32,(2020/09/02) 07-08,64.95,100.5
33,(2020/09/02) 08-09,64.95,89.8
34,(2020/09/02) 09-10,64.96,87.6
35,(2020/09/02) 10-11,59.91,105.8
36,(2020/09/02) 11-12,57.98,96
37,(2020/09/02) 12-13,57.97,91
38,(2020/09/02) 13-14,57.96,81
39,(2020/09/02) 14-15,57.96,82
40,(2020/09/02) 15-16,57.97,82
41,(2020/09/02) 16-17,59.9,116.2
42,(2020/09/02) 17-18,296.92,58
43,(2020/09/02) 18-19,296.94,60
44,(2020/09/02) 19-20,89.95,187
45,(2020/09/02) 20-21,64.98,85.9
46,(2020/09/02) 21-22,59.93,125.8
47,(2020/09/02) 22-23,23.96,163
48,(2020/09/02) 23-24,22.9,107
49,(2020/09/03) 00-01,22.65,102
50,(2020/09/03) 01-02,21.1,105
51,(2020/09/03) 02-03,21.09,107
52,(2020/09/03) 03-04,22.65,96
53,(2020/09/03) 04-05,23.91,94
54,(2020/09/03) 05-06,23.97,214
55,(2020/09/03) 06-07,39.95,127
56,(2020/09/03) 07-08,64.98,96.1
57,(2020/09/03) 08-09,64.99,86.7
58,(2020/09/03) 09-10,65,78.8
59,(2020/09/03) 10-11,59.93,116.3
60,(2020/09/03) 11-12,59.92,137.6
61,(2020/09/03) 12-13,59.92,136.1
62,(2020/09/03) 13-14,59.91,128
63,(2020/09/03) 14-15,59.91,127.6
64,(2020/09/03) 15-16,59.92,148.1
65,(2020/09/03) 16-17,59.94,148.4
66,(2020/09/03) 17-18,296.92,60
67,(2020/09/03) 18-19,296.94,60
68,(2020/09/03) 19-20,89.96,178
69,(2020/09/03) 20-21,64.98,73.6
70,(2020/09/03) 21-22,59.94,140.4
71,(2020/09/03) 22-23,23.98,184
72,(2020/09/03) 23-24,23.9,94
73,(2020/09/04) 00-01,22.81,102
74,(2020/09/04) 01-02,22.81,97
75,(2020/09/04) 02-03,22.64,110
76,(2020/09/04) 03-04,22.82,95
77,(2020/09/04) 04-05,23.56,92
78,(2020/09/04) 05-06,23.96,227
79,(2020/09/04) 06-07,39.94,120
80,(2020/09/04) 07-08,64.98,102.4
81,(2020/09/04) 08-09,64.98,92.5
82,(2020/09/04) 09-10,64.99,84.5
83,(2020/09/04) 10-11,59.95,133.2
84,(2020/09/04) 11-12,59.93,139.3
85,(2020/09/04) 12-13,59.92,137.2
86,(2020/09/04) 13-14,59.91,124.4
87,(2020/09/04) 14-15,59.9,117.2
88,(2020/09/04) 15-16,59.9,117.2
89,(2020/09/04) 16-17,59.91,110.1
90,(2020/09/04) 17-18,296.92,48
91,(2020/09/04) 18-19,296.94,60
