,0,1,2
0,Date:Time,Price(USD/MWh),Turnover(MWh)
1,(2018/05/01) 00-01,15,43
2,(2018/05/01) 01-02,14.97,43
3,(2018/05/01) 02-03,14.96,42
4,(2018/05/01) 03-04,14.96,42
5,(2018/05/01) 04-05,14.96,47
6,(2018/05/01) 05-06,14.93,51
7,(2018/05/01) 06-07,14.93,47
8,(2018/05/01) 07-08,14.92,25
9,(2018/05/01) 08-09,14.92,31
10,(2018/05/01) 09-10,14.93,34
11,(2018/05/01) 10-11,14.95,55
12,(2018/05/01) 11-12,14.96,74
13,(2018/05/01) 12-13,14.96,69
14,(2018/05/01) 13-14,14.95,64
15,(2018/05/01) 14-15,14.95,60
16,(2018/05/01) 15-16,14.94,60
17,(2018/05/01) 16-17,14.95,69
18,(2018/05/01) 17-18,14.98,79
19,(2018/05/01) 18-19,37.28,41
20,(2018/05/01) 19-20,37.28,32
21,(2018/05/01) 20-21,26,59
22,(2018/05/01) 21-22,14.98,52
23,(2018/05/01) 22-23,14.94,51
24,(2018/05/01) 23-24,14.95,44
25,(2018/05/02) 00-01,15,52
26,(2018/05/02) 01-02,14.98,50
27,(2018/05/02) 02-03,14.97,50
28,(2018/05/02) 03-04,14.97,56
29,(2018/05/02) 04-05,16,70
30,(2018/05/02) 05-06,14.98,90
31,(2018/05/02) 06-07,17.03,107
32,(2018/05/02) 07-08,34.56,70
33,(2018/05/02) 08-09,34.57,70
34,(2018/05/02) 09-10,34.57,71
35,(2018/05/02) 10-11,34.53,91
36,(2018/05/02) 11-12,34.55,110
37,(2018/05/02) 12-13,34.55,109
38,(2018/05/02) 13-14,34.54,106
39,(2018/05/02) 14-15,34.54,101
40,(2018/05/02) 15-16,34.55,107
41,(2018/05/02) 16-17,34.55,109
42,(2018/05/02) 17-18,34.59,115
43,(2018/05/02) 18-19,59.82,86
44,(2018/05/02) 19-20,59.85,60
45,(2018/05/02) 20-21,37.26,94
46,(2018/05/02) 21-22,34.52,83
47,(2018/05/02) 22-23,14.97,63
48,(2018/05/02) 23-24,17,62
49,(2018/05/03) 00-01,14.94,48
50,(2018/05/03) 01-02,14.94,47
51,(2018/05/03) 02-03,14.93,46
52,(2018/05/03) 03-04,14.93,48
53,(2018/05/03) 04-05,14.94,49
54,(2018/05/03) 05-06,14.93,52
55,(2018/05/03) 06-07,14.93,46
56,(2018/05/03) 07-08,33.54,57
57,(2018/05/03) 08-09,33.55,61
58,(2018/05/03) 09-10,33.55,58
59,(2018/05/03) 10-11,33.5,57
60,(2018/05/03) 11-12,33.28,52
61,(2018/05/03) 12-13,33.5,59
62,(2018/05/03) 13-14,33.39,58
63,(2018/05/03) 14-15,33.5,57
64,(2018/05/03) 15-16,33.31,58
65,(2018/05/03) 16-17,33.02,54
66,(2018/05/03) 17-18,33.52,64
67,(2018/05/03) 18-19,54.96,93
68,(2018/05/03) 19-20,60.15,70
69,(2018/05/03) 20-21,33.55,67
70,(2018/05/03) 21-22,33.5,62
71,(2018/05/03) 22-23,14.95,60
72,(2018/05/03) 23-24,14.97,55
73,(2018/05/04) 00-01,13.99,46
74,(2018/05/04) 01-02,13.97,44
75,(2018/05/04) 02-03,13.96,44
76,(2018/05/04) 03-04,13.96,48
77,(2018/05/04) 04-05,13.99,65
78,(2018/05/04) 05-06,13.97,84
79,(2018/05/04) 06-07,13.94,49
80,(2018/05/04) 07-08,31.94,56
81,(2018/05/04) 08-09,31.97,66
82,(2018/05/04) 09-10,31.99,69
83,(2018/05/04) 10-11,31.95,67
84,(2018/05/04) 11-12,31.96,68
85,(2018/05/04) 12-13,31.97,82
86,(2018/05/04) 13-14,31.95,80
87,(2018/05/04) 14-15,31.96,80
88,(2018/05/04) 15-16,31.95,83
89,(2018/05/04) 16-17,31.93,72
90,(2018/05/04) 17-18,31.96,84
91,(2018/05/04) 18-19,54.97,104
92,(2018/05/04) 19-20,55,95
93,(2018/05/04) 20-21,33.03,61
94,(2018/05/04) 21-22,32.96,67
95,(2018/05/04) 22-23,13.98,67
96,(2018/05/04) 23-24,14.07,57
97,(2018/05/05) 00-01,12.55,39
98,(2018/05/05) 01-02,12.54,38
99,(2018/05/05) 02-03,12.54,38
100,(2018/05/05) 03-04,12.54,39
101,(2018/05/05) 04-05,12.57,60
102,(2018/05/05) 05-06,13.93,87
103,(2018/05/05) 06-07,13.94,71
104,(2018/05/05) 07-08,29.94,72
105,(2018/05/05) 08-09,29.98,94
106,(2018/05/05) 09-10,29.98,87
107,(2018/05/05) 10-11,29.98,87
