date,hour,price,zamg,volume
08/01/2025,6,147.8,280.0,40.0
08/01/2025,7,101.0,280.0,65.0
08/01/2025,8,71.0,280.0,130.0
08/01/2025,9,71.0,280.0,120.0
08/01/2025,10,69.5,131.0,125.4
08/01/2025,11,55.0,155.0,174.2
08/01/2025,12,55.0,155.0,174.2
08/01/2025,13,55.0,155.0,174.2
08/01/2025,14,55.0,155.0,174.2
08/01/2025,15,55.0,155.0,174.2
08/01/2025,16,55.0,237.5,179.2
08/01/2025,17,55.1,251.7,185.4
08/01/2025,18,81.0,347.5,90.0
08/01/2025,19,347.5,347.5,34.0
08/01/2025,20,347.5,347.5,24.0
08/01/2025,21,347.5,347.5,0.0
08/01/2025,22,248.9,250.0,0.0
08/01/2025,23,101.0,189.0,23.1
08/01/2025,24,98.3,188.9,37.1
09/01/2025,1,109.4,165.8,49.4
09/01/2025,2,108.9,165.8,57.6
09/01/2025,3,106.7,165.9,65.9
09/01/2025,4,109.4,165.9,65.9
09/01/2025,5,107.3,204.6,71.0
09/01/2025,6,274.3,279.8,42.0
09/01/2025,7,111.0,279.7,82.0
09/01/2025,8,81.0,279.6,137.0
09/01/2025,9,81.0,279.4,112.0
09/01/2025,10,71.0,150.0,135.8
09/01/2025,11,58.1,150.0,175.4
09/01/2025,12,58.1,150.0,175.4
09/01/2025,13,58.1,150.0,155.4
09/01/2025,14,58.1,150.0,155.4
09/01/2025,15,58.1,165.7,157.4
09/01/2025,16,71.0,189.5,142.4
09/01/2025,17,81.0,253.6,127.4
09/01/2025,18,349.6,349.6,32.0
09/01/2025,19,349.6,349.6,5.5
09/01/2025,20,349.6,349.6,5.5
09/01/2025,21,349.6,349.6,5.5
09/01/2025,22,349.6,349.6,5.5
09/01/2025,23,161.6,179.1,7.8
09/01/2025,24,121.0,179.1,27.8
10/01/2025,1,121.0,165.8,20.0
10/01/2025,2,111.0,165.8,37.0
10/01/2025,3,111.0,165.8,47.0
10/01/2025,4,111.0,165.8,47.0
10/01/2025,5,115.2,204.5,32.0
10/01/2025,6,276.9,276.9,20.5
10/01/2025,7,275.3,275.3,28.5
10/01/2025,8,101.0,131.0,85.0
10/01/2025,9,101.0,101.0,65.0
10/01/2025,10,91.0,150.0,72.5
10/01/2025,11,100.9,150.0,21.1
10/01/2025,12,97.7,150.0,26.1
10/01/2025,13,93.0,150.0,36.1
10/01/2025,14,95.1,150.0,36.1
10/01/2025,15,99.3,165.5,38.1
10/01/2025,16,102.5,188.1,28.1
10/01/2025,17,109.4,253.8,33.1
10/01/2025,18,349.6,349.6,20.5
10/01/2025,19,349.6,349.6,65.5
10/01/2025,20,349.6,349.6,55.5
10/01/2025,21,349.6,349.6,5.5
10/01/2025,22,249.0,249.0,5.5
10/01/2025,23,167.8,178.1,11.0
10/01/2025,24,167.7,178.1,11.0
11/01/2025,1,122.0,166.0,20.0
11/01/2025,2,113.3,166.0,35.0
11/01/2025,3,111.0,166.0,45.0
11/01/2025,4,111.0,166.0,45.0
11/01/2025,5,122.0,204.6,25.0
11/01/2025,6,122.0,280.0,20.5
11/01/2025,7,131.0,280.0,5.5
11/01/2025,8,106.9,280.0,40.0
11/01/2025,9,101.0,280.0,45.0
11/01/2025,10,101.0,175.5,30.5
11/01/2025,11,86.4,153.5,75.0
11/01/2025,12,81.0,153.5,85.0
11/01/2025,13,91.0,131.0,85.0
11/01/2025,14,86.4,131.0,95.0
11/01/2025,15,100.5,166.0,75.0
11/01/2025,16,101.0,190.0,85.0
11/01/2025,17,111.0,253.5,55.0
11/01/2025,18,345.6,345.6,4.0
11/01/2025,19,345.6,345.6,4.0
11/01/2025,20,345.6,345.6,4.0
11/01/2025,21,345.6,345.6,4.0
11/01/2025,22,248.5,248.5,4.0
11/01/2025,23,162.3,173.4,19.0
11/01/2025,24,162.2,189.5,5.5
12/01/2025,1,122.0,166.0,20.0
12/01/2025,2,122.0,166.0,25.0
12/01/2025,3,113.4,166.0,35.0
12/01/2025,4,111.0,166.0,45.0
12/01/2025,5,111.0,204.6,50.0
12/01/2025,6,131.0,280.0,5.5
12/01/2025,7,131.0,280.0,5.5
12/01/2025,8,111.0,280.0,35.0
12/01/2025,9,111.0,280.0,5.5
12/01/2025,10,101.0,166.0,35.0
12/01/2025,11,96.8,131.0,75.0
12/01/2025,12,96.8,131.0,75.0
12/01/2025,13,101.0,131.0,65.0
12/01/2025,14,91.0,131.0,84.8
12/01/2025,15,95.5,166.0,84.7
12/01/2025,16,101.0,190.0,84.7
12/01/2025,17,111.0,253.6,45.0
12/01/2025,18,345.6,345.6,3.8
12/01/2025,19,345.6,345.6,3.8
12/01/2025,20,345.6,345.6,3.8
12/01/2025,21,345.6,345.6,3.8
12/01/2025,22,248.6,248.6,3.8
12/01/2025,23,162.4,173.4,19.0
12/01/2025,24,162.2,189.5,5.0
13/01/2025,1,122.0,166.0,15.2
13/01/2025,2,122.0,166.0,22.0
13/01/2025,3,111.0,166.0,28.7
13/01/2025,4,111.0,166.0,28.7
13/01/2025,5,122.0,204.6,27.0
13/01/2025,6,279.1,279.1,3.8
13/01/2025,7,279.1,279.1,3.8
13/01/2025,8,273.2,273.2,23.8
13/01/2025,9,278.1,278.1,3.8
13/01/2025,10,101.0,166.0,7.5
13/01/2025,11,95.5,175.5,40.8
13/01/2025,12,93.6,153.5,40.8
13/01/2025,13,91.0,153.5,50.8
13/01/2025,14,93.6,153.5,40.8
13/01/2025,15,101.0,175.5,30.8
13/01/2025,16,101.0,187.5,35.8
13/01/2025,17,113.4,253.6,16.9
13/01/2025,18,345.6,345.6,3.8
13/01/2025,19,345.6,345.6,3.8
13/01/2025,20,345.6,345.6,3.8
13/01/2025,21,345.6,345.6,3.8
13/01/2025,22,248.6,248.6,3.8
13/01/2025,23,162.4,173.4,19.0
13/01/2025,24,162.2,173.4,19.0
14/01/2025,1,106.6,223.0,5.0
14/01/2025,2,106.6,223.0,5.0
14/01/2025,3,106.6,182.5,5.0
14/01/2025,4,106.6,182.5,5.0
14/01/2025,5,106.6,204.2,16.9
14/01/2025,6,180.2,277.8,9.0
14/01/2025,7,273.8,273.8,24.7
14/01/2025,8,101.0,121.0,80.0
14/01/2025,9,91.0,101.0,80.0
14/01/2025,10,81.0,223.0,86.9
14/01/2025,11,107.8,153.0,4.2
14/01/2025,12,105.9,153.0,4.2
14/01/2025,13,105.9,153.0,4.2
14/01/2025,14,107.8,153.0,4.2
14/01/2025,15,111.0,175.5,4.2
14/01/2025,16,111.0,188.1,9.2
14/01/2025,17,121.0,253.9,16.9
14/01/2025,18,346.6,346.6,4.0
14/01/2025,19,346.6,346.6,4.0
14/01/2025,20,346.6,346.6,4.0
14/01/2025,21,346.6,346.6,4.0
14/01/2025,22,249.1,249.1,4.0
14/01/2025,23,109.8,178.1,9.0
14/01/2025,24,109.6,189.5,6.9
15/01/2025,1,102.2,182.5,9.3
15/01/2025,2,101.0,182.5,10.0
15/01/2025,3,101.0,182.5,10.5
15/01/2025,4,101.0,182.5,10.0
15/01/2025,5,106.0,204.2,23.1
15/01/2025,6,264.9,280.0,0.0
15/01/2025,7,279.0,279.0,4.0
15/01/2025,8,101.0,252.9,70.0
15/01/2025,9,101.0,121.0,60.0
15/01/2025,10,71.0,164.3,132.4
15/01/2025,11,77.7,153.0,100.0
15/01/2025,12,91.0,153.0,55.1
15/01/2025,13,91.0,153.0,65.1
15/01/2025,14,91.0,153.0,65.1
15/01/2025,15,93.2,175.5,55.1
15/01/2025,16,101.0,186.7,45.1
15/01/2025,17,121.0,253.9,18.6
15/01/2025,18,337.8,337.8,4.0
15/01/2025,19,300.1,300.1,104.0
15/01/2025,20,300.1,300.1,111.0
15/01/2025,21,300.1,300.1,124.0
15/01/2025,22,249.1,249.1,4.0
15/01/2025,23,106.0,189.5,28.2
15/01/2025,24,105.7,189.5,13.0
16/01/2025,1,99.7,165.5,30.4
16/01/2025,2,94.5,165.5,43.8
16/01/2025,3,94.5,165.5,43.8
16/01/2025,4,95.8,165.5,40.5
16/01/2025,5,101.0,203.8,31.3
16/01/2025,6,277.8,278.8,8.8
16/01/2025,7,277.8,277.8,8.8
16/01/2025,8,91.0,245.0,99.0
16/01/2025,9,81.0,111.0,105.0
16/01/2025,10,75.1,163.9,127.6
16/01/2025,11,81.0,150.0,75.0
16/01/2025,12,91.0,148.0,35.3
16/01/2025,13,91.0,150.0,35.3
16/01/2025,14,91.0,150.0,30.3
16/01/2025,15,101.0,175.5,5.3
16/01/2025,16,108.3,186.4,18.4
16/01/2025,17,111.0,253.3,23.8
16/01/2025,18,323.0,330.0,56.0
16/01/2025,19,300.1,300.1,88.8
16/01/2025,20,300.1,300.1,73.8
16/01/2025,21,300.1,300.1,88.8
16/01/2025,22,247.8,247.8,8.8
16/01/2025,23,101.0,175.6,36.1
16/01/2025,24,101.0,175.6,21.3
17/01/2025,1,101.3,182.5,5.0
17/01/2025,2,101.3,182.5,5.0
17/01/2025,3,101.3,182.5,5.0
17/01/2025,4,101.3,182.5,5.0
17/01/2025,5,130.1,204.2,19.2
17/01/2025,6,277.3,278.0,13.6
17/01/2025,7,277.3,277.3,13.6
17/01/2025,8,101.0,270.8,75.0
17/01/2025,9,111.0,240.0,48.0
17/01/2025,10,81.0,203.0,108.0
17/01/2025,11,108.1,190.0,5.4
17/01/2025,12,106.2,190.0,8.3
17/01/2025,13,106.2,190.0,5.7
17/01/2025,14,107.5,190.0,5.7
17/01/2025,15,110.7,203.0,5.7
17/01/2025,16,111.0,188.7,13.8
17/01/2025,17,111.0,254.5,14.2
17/01/2025,18,318.5,318.5,60.6
17/01/2025,19,300.1,300.1,93.6
17/01/2025,20,300.1,300.1,78.6
17/01/2025,21,300.1,300.1,93.6
17/01/2025,22,254.3,254.3,8.6
17/01/2025,23,101.3,189.5,32.2
17/01/2025,24,101.3,189.5,16.5
18/01/2025,1,130.7,165.8,7.4
18/01/2025,2,130.7,165.8,7.4
18/01/2025,3,130.7,165.8,7.4
18/01/2025,4,130.7,165.8,7.4
18/01/2025,5,130.7,204.0,17.4
18/01/2025,6,130.7,277.6,17.4
18/01/2025,7,121.0,277.6,17.4
18/01/2025,8,111.0,277.3,17.4
18/01/2025,9,111.0,276.0,17.4
18/01/2025,10,104.6,165.4,7.4
18/01/2025,11,101.0,150.0,3.5
18/01/2025,12,101.0,150.0,3.4
18/01/2025,13,101.0,150.0,0.4
18/01/2025,14,101.0,150.0,0.4
18/01/2025,15,105.3,165.0,2.4
18/01/2025,16,111.0,189.2,2.4
18/01/2025,17,111.0,251.6,32.4
18/01/2025,18,347.7,347.7,15.5
18/01/2025,19,347.7,347.7,15.5
18/01/2025,20,347.7,347.7,15.5
18/01/2025,21,347.7,347.7,15.5
18/01/2025,22,253.7,253.7,15.5
18/01/2025,23,130.7,179.5,7.4
18/01/2025,24,130.7,179.5,7.4
19/01/2025,1,91.5,165.8,7.4
19/01/2025,2,91.5,165.8,7.4
19/01/2025,3,91.5,165.8,7.4
19/01/2025,4,91.5,165.8,7.4
19/01/2025,5,105.3,204.0,17.4
19/01/2025,6,105.3,277.6,17.4
19/01/2025,7,103.3,277.6,17.4
19/01/2025,8,101.0,277.0,17.4
19/01/2025,9,101.0,275.2,17.4
19/01/2025,10,99.3,165.1,7.4
19/01/2025,11,96.7,150.0,3.5
19/01/2025,12,95.8,150.0,3.4
19/01/2025,13,96.4,150.0,0.4
19/01/2025,14,97.9,150.0,0.4
19/01/2025,15,100.5,165.3,2.4
19/01/2025,16,101.0,189.3,2.4
19/01/2025,17,101.0,251.9,32.4
19/01/2025,18,347.7,347.7,15.4
19/01/2025,19,347.7,347.7,15.4
19/01/2025,20,347.7,347.7,15.4
19/01/2025,21,347.7,347.7,15.4
19/01/2025,22,253.7,253.7,15.4
19/01/2025,23,96.9,179.5,52.0
19/01/2025,24,91.5,179.5,7.4
20/01/2025,1,91.5,165.8,7.0
20/01/2025,2,91.5,165.8,7.0
20/01/2025,3,91.5,165.8,7.0
20/01/2025,4,91.5,165.8,7.0
20/01/2025,5,105.4,204.0,20.3
20/01/2025,6,244.9,277.6,57.2
20/01/2025,7,111.0,275.4,67.2
20/01/2025,8,81.0,268.9,134.0
20/01/2025,9,111.0,111.0,45.0
20/01/2025,10,81.0,165.6,110.3
20/01/2025,11,104.1,150.0,8.3
20/01/2025,12,101.0,150.0,8.3
20/01/2025,13,101.0,150.0,8.3
20/01/2025,14,101.5,150.0,8.3
20/01/2025,15,106.1,165.5,10.3
20/01/2025,16,111.0,189.4,10.7
20/01/2025,17,111.0,253.2,26.2
20/01/2025,18,300.0,347.7,43.0
20/01/2025,19,300.1,300.1,95.3
20/01/2025,20,344.0,344.0,80.3
20/01/2025,21,310.9,310.9,95.3
20/01/2025,22,263.4,263.4,15.3
20/01/2025,23,91.5,179.5,79.6
20/01/2025,24,91.5,179.5,32.7
21/01/2025,1,69.7,182.5,5.4
21/01/2025,2,69.7,182.5,5.4
21/01/2025,3,69.7,182.5,5.4
21/01/2025,4,69.7,182.5,5.4
21/01/2025,5,75.1,204.0,135.0
21/01/2025,6,276.0,276.0,20.0
21/01/2025,7,274.4,274.4,25.0
21/01/2025,8,111.0,252.5,55.0
21/01/2025,9,111.0,111.0,45.0
21/01/2025,10,91.0,205.5,88.7
21/01/2025,11,107.8,162.5,8.7
21/01/2025,12,105.9,162.5,8.7
21/01/2025,13,104.7,162.5,8.7
21/01/2025,14,104.9,162.5,8.7
21/01/2025,15,106.5,175.5,8.7
21/01/2025,16,111.0,188.5,14.1
21/01/2025,17,111.0,252.0,34.6
21/01/2025,18,348.7,348.7,15.0
21/01/2025,19,300.1,300.1,85.0
21/01/2025,20,348.7,348.7,45.0
21/01/2025,21,348.7,348.7,50.0
21/01/2025,22,253.5,253.5,15.0
21/01/2025,23,75.1,189.5,209.9
21/01/2025,24,75.1,189.5,165.0
22/01/2025,1,58.2,164.9,10.0
22/01/2025,2,58.2,164.9,10.0
22/01/2025,3,58.2,164.9,10.0
22/01/2025,4,58.2,164.9,10.0
22/01/2025,5,58.3,204.0,75.0
22/01/2025,6,277.0,277.0,15.0
22/01/2025,7,276.7,276.7,15.0
22/01/2025,8,277.8,277.8,10.0
22/01/2025,9,277.1,277.1,10.0
22/01/2025,10,116.7,168.0,0.0
22/01/2025,11,116.4,147.5,0.0
22/01/2025,12,116.3,147.5,0.0
22/01/2025,13,116.3,147.5,0.0
22/01/2025,14,116.4,147.5,0.0
22/01/2025,15,116.4,163.4,10.0
22/01/2025,16,184.9,185.2,15.0
22/01/2025,17,251.3,251.9,25.0
22/01/2025,18,350.4,350.4,15.0
22/01/2025,19,350.4,350.4,35.0
22/01/2025,20,350.4,350.4,35.0
22/01/2025,21,350.4,350.4,35.0
22/01/2025,22,253.5,253.5,15.0
22/01/2025,23,75.0,177.2,165.0
22/01/2025,24,58.4,81.0,268.0
23/01/2025,1,58.5,164.2,20.0
23/01/2025,2,58.4,164.3,20.0
23/01/2025,3,58.4,164.3,20.0
23/01/2025,4,58.3,164.4,20.0
23/01/2025,5,58.4,202.7,30.0
23/01/2025,6,276.0,276.0,20.0
23/01/2025,7,276.0,276.0,20.0
23/01/2025,8,244.9,276.3,15.0
23/01/2025,9,243.4,275.0,15.0
23/01/2025,10,111.0,164.6,30.9
23/01/2025,11,95.1,147.5,80.8
23/01/2025,12,95.1,147.5,85.8
23/01/2025,13,95.1,147.5,85.8
23/01/2025,14,95.1,147.5,90.8
23/01/2025,15,95.1,160.1,105.6
23/01/2025,16,95.1,183.8,95.8
23/01/2025,17,111.0,251.0,55.9
23/01/2025,18,351.9,351.9,30.0
23/01/2025,19,351.9,351.9,20.0
23/01/2025,20,351.9,351.9,20.0
23/01/2025,21,351.9,351.9,20.0
23/01/2025,22,252.1,252.1,28.7
23/01/2025,23,58.7,175.8,115.0
23/01/2025,24,58.6,175.7,115.0
24/01/2025,1,57.9,57.9,226.0
24/01/2025,2,57.8,57.8,226.0
24/01/2025,3,57.8,57.8,226.0
24/01/2025,4,57.8,57.8,226.0
24/01/2025,5,57.9,57.9,226.0
24/01/2025,6,249.9,249.9,68.0
24/01/2025,7,249.9,249.9,66.0
24/01/2025,8,249.9,249.9,60.0
24/01/2025,9,245.0,245.0,50.0
24/01/2025,10,116.0,116.0,81.0
24/01/2025,11,96.0,96.0,188.5
24/01/2025,12,96.0,96.0,188.5
24/01/2025,13,96.0,96.0,188.5
24/01/2025,14,96.0,96.0,188.5
24/01/2025,15,96.0,96.0,188.5
24/01/2025,16,96.1,96.1,118.6
24/01/2025,17,116.0,116.0,70.0
24/01/2025,18,299.9,299.9,54.5
24/01/2025,19,300.1,300.1,100.0
24/01/2025,20,300.1,300.1,80.0
24/01/2025,21,300.1,300.1,80.0
24/01/2025,22,220.0,220.0,50.0
24/01/2025,23,58.1,58.1,276.0
24/01/2025,24,58.1,58.1,324.0
25/01/2025,1,58.8,80.1,277.0
25/01/2025,2,58.7,80.1,267.0
25/01/2025,3,58.7,80.1,262.0
25/01/2025,4,58.7,80.1,267.0
25/01/2025,5,58.7,80.1,282.0
25/01/2025,6,58.8,80.1,227.0
25/01/2025,7,80.0,80.1,227.0
25/01/2025,8,90.0,90.0,197.0
25/01/2025,9,90.0,90.0,187.0
25/01/2025,10,90.0,90.0,177.0
25/01/2025,11,101.0,101.0,279.1
25/01/2025,12,100.9,100.9,294.0
25/01/2025,13,81.0,81.0,307.0
25/01/2025,14,67.3,81.0,307.0
25/01/2025,15,81.0,81.0,307.0
25/01/2025,16,81.0,81.0,307.0
25/01/2025,17,91.0,121.0,276.0
25/01/2025,18,121.0,121.0,215.0
25/01/2025,19,266.2,266.2,193.0
25/01/2025,20,300.1,300.1,120.0
25/01/2025,21,121.0,121.0,85.0
25/01/2025,22,80.1,80.1,250.0
25/01/2025,23,75.1,80.1,337.0
25/01/2025,24,60.0,80.1,287.0
26/01/2025,1,58.8,80.1,262.0
26/01/2025,2,58.7,80.1,247.0
26/01/2025,3,58.7,80.1,242.0
26/01/2025,4,58.7,80.1,242.0
26/01/2025,5,58.7,80.1,252.0
26/01/2025,6,58.8,80.1,227.0
26/01/2025,7,58.8,80.1,227.0
26/01/2025,8,50.0,50.0,315.0
26/01/2025,9,50.0,50.0,304.0
26/01/2025,10,60.0,60.0,286.0
26/01/2025,11,60.1,81.0,334.7
26/01/2025,12,60.1,81.0,344.7
26/01/2025,13,60.1,81.0,307.0
26/01/2025,14,60.1,81.0,307.0
26/01/2025,15,74.3,81.0,307.0
26/01/2025,16,81.0,81.0,307.0
26/01/2025,17,91.0,121.0,226.0
26/01/2025,18,111.0,121.0,227.0
26/01/2025,19,300.0,300.0,155.0
26/01/2025,20,300.1,300.1,120.0
26/01/2025,21,121.0,121.0,71.0
26/01/2025,22,91.0,91.0,170.9
26/01/2025,23,80.0,80.1,357.0
26/01/2025,24,60.0,80.1,287.0
27/01/2025,1,58.8,80.1,287.0
27/01/2025,2,58.8,80.1,277.0
27/01/2025,3,58.8,80.1,272.0
27/01/2025,4,58.8,80.1,277.0
27/01/2025,5,58.9,80.1,307.0
27/01/2025,6,239.9,239.9,68.0
27/01/2025,7,239.9,239.9,66.0
27/01/2025,8,239.9,239.9,55.0
27/01/2025,9,239.9,239.9,41.0
27/01/2025,10,101.0,102.4,139.7
27/01/2025,11,125.0,125.0,202.0
27/01/2025,12,125.0,125.0,202.0
27/01/2025,13,125.0,125.0,192.0
27/01/2025,14,125.0,125.0,192.0
27/01/2025,15,125.0,125.0,182.0
27/01/2025,16,143.6,143.6,184.0
27/01/2025,17,148.4,148.4,198.0
27/01/2025,18,290.0,290.0,56.7
27/01/2025,19,300.1,300.1,105.0
27/01/2025,20,300.1,300.1,95.0
27/01/2025,21,300.1,300.1,65.0
27/01/2025,22,239.9,239.9,50.0
27/01/2025,23,80.0,80.1,364.1
27/01/2025,24,67.3,80.1,370.0
28/01/2025,1,111.0,111.0,222.6
28/01/2025,2,107.9,107.9,238.0
28/01/2025,3,107.9,107.9,238.0
28/01/2025,4,107.9,107.9,238.0
28/01/2025,5,103.7,103.7,241.6
28/01/2025,6,239.9,239.9,78.0
28/01/2025,7,239.9,239.9,76.0
28/01/2025,8,239.9,239.9,67.0
28/01/2025,9,239.9,239.9,53.0
28/01/2025,10,148.0,150.0,152.1
28/01/2025,11,132.3,132.3,167.4
28/01/2025,12,131.3,131.3,166.8
28/01/2025,13,131.3,131.3,166.8
28/01/2025,14,132.0,132.0,167.1
28/01/2025,15,150.0,150.0,175.0
28/01/2025,16,165.0,165.0,175.0
28/01/2025,17,165.0,165.0,175.0
